"","lp__","lp_approx__","I","m","lam","gamma","beta","stay","alpha","k","tau",".chain",".iteration",".draw"
"1722",-1026.43,-4.08974,1.86294,1.0144,0.299096,2.83167,0.637107,0.928813,1.4721,1,0,1,1722,1722
"1723",-1031.35,-10.7111,1.73893,0.953488,0.338579,2.57151,0.533104,0.929338,1.4981,1,0,1,1723,1723
"1724",-1027.16,-3.80387,1.79582,0.958462,0.431144,2.81595,0.575539,0.993229,1.46227,1,0,1,1724,1724
"1725",-1021.91,-2.33202,1.80108,0.98342,0.40344,2.81619,0.671217,0.958999,1.46913,1,0,1,1725,1725
"1726",-1024.35,-1.18738,1.83989,0.981486,0.364864,2.72217,0.608006,0.945909,1.44586,1,0,1,1726,1726
"1727",-1024.92,-2.24683,1.8308,0.997085,0.316124,2.6486,0.618576,0.908708,1.48201,1,0,1,1727,1727
"1728",-1022.76,-0.892048,1.80859,0.977734,0.323951,2.73717,0.636361,0.945465,1.46846,1,0,1,1728,1728
"1729",-1064.17,-9.05075,1.82587,1.01759,0.382444,2.98871,0.587887,0.863356,1.49983,1,0,1,1729,1729
"1730",-1025.25,-5.40678,1.78598,0.962584,0.321152,2.78448,0.633572,1.04103,1.43385,1,0,1,1730,1730
"1731",-1023.55,-1.06545,1.80599,1.01781,0.354958,2.77229,0.647437,0.93066,1.47958,1,0,1,1731,1731
"1732",-1023.42,-1.36164,1.82189,0.997395,0.338823,2.70425,0.61406,0.897524,1.46838,1,0,1,1732,1732
"1733",-1024.39,-1.89898,1.78327,0.978187,0.335834,2.70535,0.643353,0.922922,1.48867,1,0,1,1733,1733
"1734",-1028.06,-3.91582,1.7858,0.998344,0.353822,2.75158,0.593946,0.878762,1.51193,1,0,1,1734,1734
"1735",-1023.86,-1.67704,1.82864,0.988129,0.346806,2.7459,0.627457,0.936787,1.43411,1,0,1,1735,1735
"1736",-1024.06,-3.53938,1.82098,0.969846,0.428828,2.82121,0.642839,0.899486,1.48521,1,0,1,1736,1736
"1737",-1026.29,-5.97927,1.75755,0.939091,0.31429,2.78882,0.575685,0.918657,1.46149,1,0,1,1737,1737
"1738",-1025.32,-3.57754,1.76476,1.01056,0.400542,2.70792,0.610314,1.01865,1.49326,1,0,1,1738,1738
"1739",-1025.98,-2.78872,1.87095,0.997784,0.325084,2.70402,0.633442,0.929588,1.46715,1,0,1,1739,1739
"1740",-1067.27,-5.05536,1.77531,1.00906,0.334943,2.84265,0.538572,0.917346,1.47082,1,0,1,1740,1740
"1741",-1028.98,-7.00128,1.84258,1.01492,0.358382,2.62127,0.559347,0.9132,1.41013,1,0,1,1741,1741
"1742",-1026.49,-4.14202,1.79163,0.954797,0.400532,2.83275,0.570052,0.90614,1.45959,1,0,1,1742,1742
"1743",-1027.58,-7.10052,1.78456,0.948624,0.368416,2.77315,0.658889,1.07981,1.46609,1,0,1,1743,1743
"1744",-1023.44,-1.4855,1.78802,0.966081,0.373091,2.73763,0.597011,0.990063,1.47764,1,0,1,1744,1744
"1745",-1025.19,-4.41554,1.78359,1.01914,0.430744,2.83146,0.678455,0.933227,1.45922,1,0,1,1745,1745
"1746",-1023.05,-2.42088,1.78225,0.956877,0.357283,2.79349,0.653781,0.959461,1.47698,1,0,1,1746,1746
"1747",-1038.29,-7.03632,1.85994,0.96512,0.442687,2.56004,0.615216,1.01467,1.47086,1,0,1,1747,1747
"1748",-1064.67,-8.04405,1.78354,1.03106,0.294083,2.85058,0.648036,0.850204,1.47029,1,0,1,1748,1748
"1749",-1027.2,-2.96119,1.81134,1.01816,0.390483,2.84348,0.65584,0.912115,1.49171,1,0,1,1749,1749
"1750",-1025.55,-3.00949,1.80611,0.963942,0.396509,2.72788,0.626399,1.0261,1.4965,1,0,1,1750,1750
"1751",-1024.28,-2.04675,1.79322,0.976782,0.311932,2.69795,0.624857,0.920175,1.48885,1,0,1,1751,1751
"1752",-1025.16,-2.06017,1.84265,1.00131,0.339489,2.68641,0.616676,0.937464,1.43639,1,0,1,1752,1752
"1753",-1025.73,-2.11785,1.79168,0.973146,0.346822,2.65143,0.633524,0.915586,1.48844,1,0,1,1753,1753
"1754",-1023.98,-2.72806,1.80721,1.01874,0.401659,2.75653,0.582299,0.940507,1.43008,1,0,1,1754,1754
"1755",-1028.09,-9.1748,1.86311,1.01529,0.349888,2.69272,0.508493,0.924554,1.51968,1,0,1,1755,1755
"1756",-1024.51,-1.56248,1.79218,0.977437,0.36802,2.63334,0.606149,0.974811,1.47968,1,0,1,1756,1756
"1757",-1028.43,-8.4091,1.8859,0.984752,0.352791,2.93574,0.556699,0.915608,1.49122,1,0,1,1757,1757
"1758",-1023.62,-1.7178,1.8231,1.00069,0.33769,2.76267,0.624556,0.906218,1.49893,1,0,1,1758,1758
"1759",-1022.35,-0.774754,1.83192,0.986946,0.356556,2.75739,0.601088,0.923348,1.46153,1,0,1,1759,1759
"1760",-1030.36,-4.18093,1.81282,0.98549,0.391416,2.63349,0.659583,0.974227,1.42264,1,0,1,1760,1760
"1761",-1026.36,-3.6081,1.83915,0.98866,0.387031,2.69623,0.64402,0.915264,1.52203,1,0,1,1761,1761
"1762",-1027.74,-3.38269,1.81473,1.01142,0.393874,2.56314,0.64409,0.9391,1.46791,1,0,1,1762,1762
"1763",-1049.16,-11.695,1.85214,0.909635,0.434664,2.58687,0.656175,0.874395,1.45798,1,0,1,1763,1763
"1764",-1027.72,-4.86033,1.80977,0.964656,0.290108,2.72235,0.691949,0.977203,1.45657,1,0,1,1764,1764
"1765",-1030.76,-6.88583,1.79337,1.00857,0.429002,2.54452,0.67041,1.01835,1.46951,1,0,1,1765,1765
"1766",-1025.82,-1.79718,1.82276,1.00128,0.360456,2.86001,0.61475,0.918751,1.46179,1,0,1,1766,1766
"1767",-1025.14,-4.99689,1.75079,0.968448,0.345639,2.71221,0.651094,0.938114,1.43204,1,0,1,1767,1767
"1768",-1031.04,-2.57365,1.79745,1.01555,0.403081,2.80733,0.583373,0.923494,1.50089,1,0,1,1768,1768
"1769",-1028.6,-5.20873,1.82502,0.933184,0.357681,2.7868,0.681108,0.944766,1.4409,1,0,1,1769,1769
"1770",-1026.38,-4.22996,1.80223,0.982727,0.392894,2.72652,0.712859,0.990653,1.48358,1,0,1,1770,1770
"1771",-1028.1,-5.65499,1.85066,0.989042,0.438048,2.76035,0.657387,0.864982,1.47158,1,0,1,1771,1771
"1772",-1023.59,-2.18495,1.82333,1.04653,0.334229,2.6914,0.621863,0.927417,1.46033,1,0,1,1772,1772
"1773",-1025.29,-3.15814,1.86031,0.988264,0.364098,2.68396,0.56142,0.969397,1.49342,1,0,1,1773,1773
"1774",-1063.64,-7.55218,1.7803,1.00927,0.320869,2.89241,0.703819,0.886462,1.47898,1,0,1,1774,1774
"1775",-1023.31,-0.704995,1.82054,0.971007,0.366665,2.72589,0.627563,0.980413,1.47408,1,0,1,1775,1775
"1776",-1030.39,-5.98437,1.88477,0.942705,0.364592,2.74368,0.606654,1.01326,1.48943,1,0,1,1776,1776
"1777",-1033.41,-5.11972,1.83353,0.943001,0.439638,2.64223,0.639203,0.999991,1.48772,1,0,1,1777,1777
"1778",-1058.04,-3.64257,1.75726,1.00414,0.352546,2.85293,0.652015,0.953699,1.4695,1,0,1,1778,1778
"1779",-1028.82,-4.59195,1.79519,0.964112,0.367312,2.77798,0.537234,0.932447,1.50428,1,0,1,1779,1779
"1780",-1025.5,-4.77524,1.85688,0.996066,0.456856,2.80899,0.645789,1.00326,1.4573,1,0,1,1780,1780
"1781",-1023.05,-1.81633,1.81461,1.00832,0.403684,2.75453,0.629339,0.932709,1.50727,1,0,1,1781,1781
"1782",-1029.47,-5.17471,1.8107,0.96765,0.404251,2.67666,0.688406,1.03769,1.47888,1,0,1,1782,1782
"1783",-1022.55,-1.21734,1.82203,1.0041,0.37518,2.78319,0.613798,0.991919,1.49601,1,0,1,1783,1783
"1784",-1065.1,-7.33842,1.76241,1.0586,0.321107,2.83119,0.603394,0.882335,1.49921,1,0,1,1784,1784
"1785",-1059.81,-2.28807,1.78039,1.01733,0.357638,2.78087,0.615375,0.987237,1.50453,1,0,1,1785,1785
"1786",-1025.38,-3.07786,1.80411,0.967482,0.338475,2.83598,0.597283,0.976118,1.51178,1,0,1,1786,1786
"1787",-1024.02,-2.85735,1.82497,0.999579,0.347502,2.78663,0.655411,1.02939,1.45539,1,0,1,1787,1787
"1788",-1022.93,-2.38122,1.82887,0.970293,0.34154,2.82525,0.651763,0.978881,1.45181,1,0,1,1788,1788
"1789",-1022.88,-1.53926,1.76984,0.990521,0.368407,2.70529,0.640133,0.957832,1.47566,1,0,1,1789,1789
"1790",-1024.64,-5.06445,1.82405,1.05381,0.364078,2.61225,0.598603,0.910876,1.51046,1,0,1,1790,1790
"1791",-1058.86,-2.8941,1.81212,1.02911,0.305945,2.83416,0.602234,0.987842,1.48356,1,0,1,1791,1791
"1792",-1026.89,-1.81239,1.80427,0.967915,0.384714,2.6499,0.630533,0.925645,1.45788,1,0,1,1792,1792
"1793",-1024.23,-2.04349,1.78229,0.961692,0.397046,2.73953,0.623086,0.970334,1.49154,1,0,1,1793,1793
"1794",-1034.35,-5.71101,1.84545,0.938125,0.378205,2.696,0.668944,0.885331,1.45861,1,0,1,1794,1794
"1795",-1024.24,-3.17937,1.79411,1.03595,0.3872,2.72216,0.686657,0.940834,1.46822,1,0,1,1795,1795
"1796",-1023.27,-1.69937,1.79717,0.999103,0.360254,2.7609,0.653256,0.905363,1.46024,1,0,1,1796,1796
"1797",-1026.63,-1.78484,1.83247,0.961564,0.378992,2.71737,0.640452,0.949656,1.4486,1,0,1,1797,1797
"1798",-1025.59,-2.22952,1.83886,1.01289,0.358162,2.64847,0.652317,0.993625,1.46404,1,0,1,1798,1798
"1799",-1025.27,-3.07494,1.82305,0.977475,0.388408,2.75975,0.69714,0.94057,1.48456,1,0,1,1799,1799
"1800",-1027.56,-3.81431,1.83671,1.02393,0.415001,2.58639,0.609828,0.943729,1.44901,1,0,1,1800,1800
"1801",-1026.14,-3.16027,1.84409,1.02257,0.423866,2.61869,0.630899,0.965349,1.47769,1,0,1,1801,1801
"1802",-1026.19,-2.41725,1.83496,1.01725,0.384764,2.86016,0.622192,0.948652,1.4963,1,0,1,1802,1802
"1803",-1025.96,-4.54352,1.85113,0.978098,0.334726,2.78144,0.578419,1.00513,1.42619,1,0,1,1803,1803
"1804",-1025.4,-3.89713,1.78096,0.996638,0.414053,2.83787,0.640665,1.02621,1.47423,1,0,1,1804,1804
"1805",-1023.53,-1.90067,1.83648,0.986961,0.346984,2.78342,0.636411,0.91976,1.44369,1,0,1,1805,1805
"1806",-1024.08,-3.89319,1.8263,1.00903,0.345815,2.6568,0.547972,0.893439,1.47195,1,0,1,1806,1806
"1807",-1029.1,-5.11957,1.78662,0.999282,0.469471,2.635,0.590785,1.01126,1.45523,1,0,1,1807,1807
"1808",-1022.93,-0.639699,1.81047,0.983436,0.33977,2.68994,0.628921,0.970176,1.48048,1,0,1,1808,1808
"1809",-1048.22,-6.09708,1.83504,1.06397,0.377165,2.80161,0.675245,0.910424,1.50649,1,0,1,1809,1809
"1810",-1031.38,-5.29885,1.84122,0.947657,0.421099,2.73529,0.592004,0.878496,1.44923,1,0,1,1810,1810
"1811",-1025.1,-3.42009,1.83813,1.03677,0.318384,2.69358,0.627444,0.908439,1.50024,1,0,1,1811,1811
"1812",-1023.04,-2.33158,1.79271,1.02301,0.409354,2.68358,0.649475,0.956262,1.4951,1,0,1,1812,1812
"1813",-1027.25,-5.36932,1.79509,1.01027,0.313303,2.61192,0.664886,1.03743,1.48298,1,0,1,1813,1813
"1814",-1027.12,-3.46968,1.8165,0.959459,0.318146,2.68408,0.616484,0.960164,1.42637,1,0,1,1814,1814
"1815",-1023.74,-2.62245,1.80142,0.991352,0.323176,2.68575,0.605259,0.965607,1.42676,1,0,1,1815,1815
"1816",-1057.93,-3.23181,1.83287,1.05538,0.349185,2.80721,0.583469,0.952103,1.45359,1,0,1,1816,1816
"1817",-1022.77,-0.870263,1.79813,0.973942,0.357892,2.7346,0.63562,0.960919,1.48875,1,0,1,1817,1817
"1818",-1024.53,-3.78178,1.84138,0.960016,0.336641,2.78548,0.548066,0.983453,1.47033,1,0,1,1818,1818
"1819",-1024.75,-2.83924,1.78019,0.973472,0.301436,2.7868,0.587843,0.941375,1.46073,1,0,1,1819,1819
"1820",-1030.88,-8.18007,1.82834,1.03687,0.312026,2.5294,0.668024,1.02802,1.47473,1,0,1,1820,1820
"1821",-1024.75,-3.04908,1.75627,0.968367,0.390941,2.7607,0.590052,0.963074,1.46391,1,0,1,1821,1821
"1822",-1026.1,-3.79117,1.80464,1.02918,0.466397,2.68626,0.584623,0.931178,1.45983,1,0,1,1822,1822
"1823",-1027.25,-4.92007,1.82051,0.945345,0.324459,2.73732,0.619127,0.929964,1.52926,1,0,1,1823,1823
"1824",-1031.33,-4.87326,1.79354,0.926616,0.377514,2.67185,0.667725,0.929321,1.47203,1,0,1,1824,1824
"1825",-1025.78,-6.1725,1.81673,0.963496,0.351529,2.88777,0.672897,0.960127,1.52637,1,0,1,1825,1825
"1826",-1031.78,-5.0902,1.79842,0.972744,0.384804,2.62977,0.708419,0.919177,1.48448,1,0,1,1826,1826
"1827",-1060.22,-4.06056,1.81157,1.03569,0.362138,2.86371,0.577201,0.894504,1.48612,1,0,1,1827,1827
"1828",-1023.75,-4.84486,1.80062,1.03582,0.476329,2.70814,0.659279,0.963143,1.45196,1,0,1,1828,1828
"1829",-1063.02,-6.02558,1.78081,1.07062,0.340397,2.78923,0.607221,0.988194,1.51771,1,0,1,1829,1829
"1830",-1024.64,-3.95769,1.86562,0.950071,0.349243,2.83015,0.610449,0.925452,1.47844,1,0,1,1830,1830
"1831",-1058.96,-1.64916,1.79205,0.994142,0.359257,2.84126,0.581833,0.966985,1.47543,1,0,1,1831,1831
"1832",-1032.4,-7.50034,1.88588,1.01717,0.42678,2.69145,0.586069,1.04818,1.45348,1,0,1,1832,1832
"1833",-1030.26,-3.95459,1.81155,0.967614,0.387101,2.56032,0.594987,0.992863,1.46336,1,0,1,1833,1833
"1834",-1023.69,-2.73969,1.85407,0.960823,0.319785,2.78699,0.606366,0.932285,1.48061,1,0,1,1834,1834
"1835",-1024.69,-3.11441,1.81273,1.00457,0.331443,2.77194,0.605578,0.876937,1.44512,1,0,1,1835,1835
"1836",-1025.7,-3.21479,1.865,0.987943,0.367838,2.72759,0.559221,0.961461,1.45263,1,0,1,1836,1836
"1837",-1056.86,-2.09451,1.79929,1.02432,0.356172,2.84553,0.642541,0.975617,1.46009,1,0,1,1837,1837
"1838",-1063.45,-5.08232,1.77527,1.04884,0.409857,2.75982,0.59307,0.948506,1.52029,1,0,1,1838,1838
"1839",-1035.07,-5.04419,1.87256,0.944837,0.37761,2.6295,0.602544,0.97584,1.45636,1,0,1,1839,1839
"1840",-1021.59,-2.56346,1.82654,1.00742,0.425671,2.81945,0.662073,0.963172,1.47463,1,0,1,1840,1840
"1841",-1023.11,-1.92556,1.77524,0.964933,0.359408,2.73502,0.626973,0.946517,1.45146,1,0,1,1841,1841
"1842",-1027.48,-5.771,1.81852,0.955277,0.373289,2.78752,0.582174,0.905769,1.41093,1,0,1,1842,1842
"1843",-1028.47,-5.70223,1.76849,1.02116,0.375444,2.71291,0.609789,0.847173,1.47413,1,0,1,1843,1843
"1844",-1043.31,-1.35677,1.80474,0.998408,0.337083,2.8231,0.583032,0.971604,1.47809,1,0,1,1844,1844
"1845",-1023.75,-4.04536,1.86484,1.03968,0.415219,2.71563,0.626532,0.975011,1.49827,1,0,1,1845,1845
"1846",-1058.01,-1.71181,1.79749,1.01754,0.374323,2.81756,0.61789,1.00253,1.47817,1,0,1,1846,1846
"1847",-1025.13,-1.85555,1.85159,0.983518,0.400263,2.71772,0.587386,0.957467,1.48848,1,0,1,1847,1847
"1848",-1028.71,-5.08733,1.79018,0.957162,0.388081,2.93392,0.62571,0.935834,1.4959,1,0,1,1848,1848
"1849",-1023.19,-0.799028,1.82304,0.989151,0.343628,2.69758,0.612905,0.915188,1.47216,1,0,1,1849,1849
"1850",-1027.62,-4.228,1.83735,1.00349,0.486522,2.70571,0.634035,0.990909,1.4621,1,0,1,1850,1850
"1851",-1024.26,-2.64634,1.79558,0.959365,0.377434,2.77003,0.628172,0.903302,1.44707,1,0,1,1851,1851
"1852",-1058.57,-2.78073,1.78528,0.992004,0.338901,2.87708,0.639097,0.929794,1.48399,1,0,1,1852,1852
"1853",-1028.39,-3.49052,1.83114,0.997659,0.336602,2.5994,0.622629,0.900497,1.44685,1,0,1,1853,1853
"1854",-1026.09,-4.53746,1.78058,1.02783,0.29039,2.6139,0.635522,0.938466,1.48159,1,0,1,1854,1854
"1855",-1022.72,-2.00524,1.81318,0.981875,0.317867,2.7609,0.5668,0.98246,1.47987,1,0,1,1855,1855
"1856",-1060.03,-5.10825,1.81244,1.04059,0.297278,2.84497,0.593664,0.889006,1.46149,1,0,1,1856,1856
"1857",-1023.44,-1.9208,1.82428,1.01705,0.315103,2.65723,0.618678,0.931876,1.48892,1,0,1,1857,1857
"1858",-1031.01,-5.6625,1.83976,1.01705,0.299974,2.59992,0.667273,0.903509,1.45345,1,0,1,1858,1858
"1859",-1067.05,-9.63007,1.76399,0.990416,0.379857,2.92478,0.63931,0.874983,1.53134,1,0,1,1859,1859
"1860",-1024.74,-2.26999,1.81833,1.05059,0.340765,2.70533,0.585522,0.933559,1.47052,1,0,1,1860,1860
"1861",-1025.93,-2.54744,1.83331,1.01249,0.366887,2.68675,0.650204,0.93773,1.43208,1,0,1,1861,1861
"1862",-1024.76,-1.78475,1.82492,0.977091,0.402116,2.74151,0.607813,0.904724,1.4546,1,0,1,1862,1862
"1863",-1024.42,-1.94172,1.85602,0.991516,0.381318,2.73245,0.639838,0.994112,1.47854,1,0,1,1863,1863
"1864",-1026.62,-3.52868,1.80673,0.99144,0.420169,2.6943,0.601948,0.982029,1.52458,1,0,1,1864,1864
"1865",-1023.34,-2.17481,1.83621,1.0087,0.423202,2.81987,0.603832,0.955595,1.49045,1,0,1,1865,1865
"1866",-1025.66,-3.16186,1.80022,0.989119,0.414675,2.66399,0.642914,0.99156,1.51025,1,0,1,1866,1866
"1867",-1032.55,-10.317,1.79216,1.00563,0.411675,2.44696,0.552526,0.92871,1.47601,1,0,1,1867,1867
"1868",-1027.53,-6.7057,1.83892,0.971877,0.369571,2.76049,0.674903,1.02196,1.53509,1,0,1,1868,1868
"1869",-1025.84,-2.439,1.79161,1.03653,0.320309,2.68544,0.602259,0.957378,1.49581,1,0,1,1869,1869
"1870",-1025.82,-4.08126,1.79414,1.01077,0.414166,2.66654,0.68034,0.942489,1.50835,1,0,1,1870,1870
"1871",-1025.06,-4.16979,1.83545,0.989997,0.364507,2.82256,0.690122,0.89777,1.48568,1,0,1,1871,1871
"1872",-1066.13,-6.13158,1.81776,1.02611,0.452357,2.9077,0.559487,0.924965,1.4747,1,0,1,1872,1872
"1873",-1025.72,-4.5959,1.75516,0.97259,0.365753,2.61122,0.599272,0.996111,1.45464,1,0,1,1873,1873
"1874",-1022.7,-1.21808,1.82835,1.00735,0.355255,2.77824,0.61956,0.911912,1.4892,1,0,1,1874,1874
"1875",-1023.88,-0.688959,1.81063,0.9835,0.39329,2.68444,0.606867,0.935729,1.4712,1,0,1,1875,1875
"1876",-1022.01,-1.07547,1.82906,1.0053,0.382327,2.78012,0.619545,0.992357,1.48603,1,0,1,1876,1876
"1877",-1024.57,-3.29284,1.83615,1.00706,0.361628,2.69403,0.587318,0.956356,1.52726,1,0,1,1877,1877
"1878",-1031.79,-3.98299,1.83691,0.984067,0.405463,2.59266,0.621341,0.900211,1.45127,1,0,1,1878,1878
"1879",-1024.74,-3.54787,1.85116,1.02468,0.346591,2.64066,0.62802,0.949436,1.51259,1,0,1,1879,1879
"1880",-1027.68,-1.82593,1.84307,0.976556,0.367422,2.67247,0.651742,0.947295,1.45692,1,0,1,1880,1880
"1881",-1028.08,-8.70128,1.78378,1.03509,0.293872,2.62768,0.536619,1.00714,1.51233,1,0,1,1881,1881
"1882",-1023.4,-2.29476,1.84408,0.977279,0.402437,2.81359,0.617465,0.910897,1.47135,1,0,1,1882,1882
"1883",-1022.18,-1.02128,1.8409,1.01489,0.336757,2.74079,0.619289,0.949214,1.48619,1,0,1,1883,1883
"1884",-1027.07,-3.09348,1.82191,0.933932,0.352139,2.74214,0.651613,0.936057,1.47177,1,0,1,1884,1884
"1885",-1061.33,-4.45513,1.76937,1.03984,0.309289,2.7922,0.660833,0.971271,1.487,1,0,1,1885,1885
"1886",-1024.87,-3.37082,1.83279,0.977971,0.405014,2.8816,0.582243,0.978692,1.45553,1,0,1,1886,1886
"1887",-1035.82,-7.97031,1.83976,1.00664,0.510794,2.54865,0.614666,0.9323,1.4782,1,0,1,1887,1887
"1888",-1022.72,-1.39433,1.81306,1.01811,0.318532,2.66934,0.624033,0.971657,1.47984,1,0,1,1888,1888
"1889",-1023.26,-2.28368,1.8578,0.992768,0.357527,2.77588,0.617177,1.00369,1.48936,1,0,1,1889,1889
"1890",-1025.47,-5.30028,1.78178,1.00503,0.292989,2.58915,0.614902,0.957185,1.43477,1,0,1,1890,1890
"1891",-1025.62,-3.9888,1.82092,0.986327,0.290964,2.80916,0.623901,0.896805,1.44581,1,0,1,1891,1891
"1892",-1026.09,-5.1863,1.76792,0.942291,0.371104,2.75847,0.668429,0.995323,1.49666,1,0,1,1892,1892
"1893",-1024.35,-2.35784,1.81434,1.00881,0.347111,2.69336,0.610435,0.883645,1.49322,1,0,1,1893,1893
"1894",-1023.15,-1.21259,1.78886,0.982008,0.328829,2.79687,0.624379,0.966038,1.47187,1,0,1,1894,1894
"1895",-1026.54,-3.94853,1.80174,0.983875,0.35655,2.71959,0.626472,0.945758,1.53915,1,0,1,1895,1895
"1896",-1023.05,-2.26064,1.80354,1.0327,0.386981,2.7224,0.667822,0.961537,1.48895,1,0,1,1896,1896
"1897",-1060.56,-5.05925,1.79388,1.06842,0.362356,2.74276,0.673003,1.00226,1.48478,1,0,1,1897,1897
"1898",-1060.23,-4.05602,1.81028,1.04436,0.364895,2.80299,0.62768,1.02214,1.50699,1,0,1,1898,1898
"1899",-1023.31,-1.14521,1.79306,0.996546,0.32547,2.75213,0.60698,0.917343,1.47274,1,0,1,1899,1899
"1900",-1024.31,-1.27906,1.81488,0.99254,0.368909,2.66492,0.649524,0.950741,1.49303,1,0,1,1900,1900
"1901",-1022.95,-0.78498,1.8234,0.974129,0.364377,2.73716,0.58146,0.955389,1.47426,1,0,1,1901,1901
"1902",-1023.09,-1.28078,1.79359,0.982737,0.421704,2.73736,0.621193,0.96767,1.46714,1,0,1,1902,1902
"1903",-1022.04,-0.902455,1.82445,1.01927,0.404559,2.72175,0.612801,0.941144,1.47719,1,0,1,1903,1903
"1904",-1030.8,-9.25211,1.85568,1.00362,0.295638,2.78071,0.615777,1.09856,1.50508,1,0,1,1904,1904
"1905",-1025.23,-1.70816,1.81684,0.978579,0.32725,2.66595,0.650911,0.982427,1.4696,1,0,1,1905,1905
"1906",-1023.57,-2.06301,1.84378,0.975943,0.422146,2.80348,0.618563,0.953835,1.47817,1,0,1,1906,1906
"1907",-1027.26,-5.5366,1.79493,0.980093,0.333004,2.7478,0.677661,0.981759,1.41148,1,0,1,1907,1907
"1908",-1025.8,-4.41303,1.85707,1.02427,0.321628,2.77953,0.615952,0.887963,1.44321,1,0,1,1908,1908
"1909",-1047.24,-2.35462,1.79859,1.02518,0.349825,2.77462,0.611759,1.0042,1.50414,1,0,1,1909,1909
"1910",-1035.79,-7.91327,1.85696,1.01016,0.480775,2.81782,0.54703,1.02108,1.47555,1,0,1,1910,1910
"1911",-1025.5,-2.28501,1.83175,0.974331,0.425144,2.76783,0.601076,0.950103,1.44339,1,0,1,1911,1911
"1912",-1021.48,-0.207155,1.81932,0.993527,0.348615,2.75986,0.602491,0.950447,1.46674,1,0,1,1912,1912
"1913",-1024.29,-3.28742,1.83558,0.975783,0.337558,2.71659,0.547487,0.926722,1.45084,1,0,1,1913,1913
"1914",-1032.04,-5.00386,1.80442,0.926402,0.368205,2.64592,0.600847,0.950527,1.43495,1,0,1,1914,1914
"1915",-1027.23,-5.54991,1.89179,1.00452,0.374163,2.77087,0.682512,0.96904,1.48337,1,0,1,1915,1915
"1916",-1024.95,-1.18258,1.83263,0.982832,0.37229,2.64973,0.590667,0.95246,1.47331,1,0,1,1916,1916
"1917",-1023.2,-4.58743,1.85244,0.993036,0.396831,2.8875,0.658033,0.93343,1.44325,1,0,1,1917,1917
"1918",-1028.98,-6.80195,1.83851,1.0161,0.332705,2.72921,0.704914,0.971253,1.53312,1,0,1,1918,1918
"1919",-1029.28,-4.63147,1.86822,0.998894,0.379451,2.68911,0.683604,0.908639,1.48853,1,0,1,1919,1919
"1920",-1060.08,-3.1868,1.77042,1.02369,0.36331,2.74095,0.558533,0.987572,1.46854,1,0,1,1920,1920
"1921",-1024.89,-2.3291,1.80618,0.978716,0.365481,2.71212,0.584098,0.88539,1.48358,1,0,1,1921,1921
"1922",-1061.02,-4.05109,1.82278,1.01784,0.31823,2.83433,0.670809,0.939357,1.43605,1,0,1,1922,1922
"1923",-1025.08,-3.2556,1.85261,0.973097,0.344619,2.8036,0.623928,0.955164,1.43022,1,0,1,1923,1923
"1924",-1078.66,-8.54677,1.75548,0.971584,0.28346,2.88191,0.583604,1.00797,1.4371,1,0,1,1924,1924
"1925",-1026.2,-4.02841,1.80787,0.940333,0.348245,2.74255,0.582706,1.02819,1.48164,1,0,1,1925,1925
"1926",-1025.81,-2.932,1.82078,0.959051,0.324243,2.65531,0.60769,0.993542,1.49944,1,0,1,1926,1926
"1927",-1025.13,-3.06565,1.79045,1.0215,0.4165,2.73748,0.571022,0.938169,1.44079,1,0,1,1927,1927
"1928",-1024.36,-2.58384,1.78727,1.01135,0.331108,2.71588,0.664042,1.00695,1.47009,1,0,1,1928,1928
"1929",-1023.22,-1.88598,1.83039,0.968283,0.329234,2.74909,0.593095,1.0042,1.47283,1,0,1,1929,1929
"1930",-1026.46,-4.31376,1.85996,0.992451,0.28915,2.76171,0.644171,0.910605,1.4574,1,0,1,1930,1930
"1931",-1027.68,-8.72909,1.83517,0.964235,0.279651,2.62965,0.534297,0.93876,1.42919,1,0,1,1931,1931
"1932",-1058.9,-2.14633,1.81344,1.00734,0.318757,2.80975,0.578972,0.994233,1.48146,1,0,1,1932,1932
"1933",-1058.62,-3.26164,1.78779,1.01629,0.370734,2.79797,0.608511,0.899786,1.43326,1,0,1,1933,1933
"1934",-1021.84,-0.597947,1.80206,1.00856,0.394731,2.71491,0.623069,0.942367,1.46381,1,0,1,1934,1934
"1935",-1027.49,-2.22274,1.83262,0.964726,0.336432,2.6185,0.610294,0.964924,1.4668,1,0,1,1935,1935
"1936",-1026.33,-3.94693,1.80666,0.974633,0.354229,2.66818,0.609524,1.0223,1.52017,1,0,1,1936,1936
"1937",-1031.99,-7.97352,1.80847,0.924127,0.382533,2.73448,0.529418,0.939369,1.43255,1,0,1,1937,1937
"1938",-1024.74,-1.83898,1.79385,0.999063,0.396077,2.69928,0.568256,0.95058,1.49209,1,0,1,1938,1938
"1939",-1023.78,-4.87071,1.84791,0.938906,0.315405,2.87111,0.616541,0.956442,1.46718,1,0,1,1939,1939
"1940",-1025.48,-6.99865,1.80476,1.06623,0.406323,2.58919,0.587414,1.00887,1.50477,1,0,1,1940,1940
"1941",-1023.14,-1.23131,1.80333,0.986857,0.340457,2.79068,0.614364,0.908315,1.47841,1,0,1,1941,1941
"1942",-1027.16,-6.2192,1.87397,0.941294,0.32747,2.81114,0.579758,0.903327,1.46194,1,0,1,1942,1942
