"","lp__","lp_approx__","I","m","lam","gamma","beta","stay","alpha","k","tau",".chain",".iteration",".draw"
"1225",-9508.08,-1.11404,1.29075,0.951678,0.450136,3.10307,0.717774,1.05666,1.48628,1,0,1,1225,1225
"1226",-9520.22,-5.0541,1.2938,0.955664,0.454433,2.90349,0.708323,0.974215,1.47643,1,0,1,1226,1226
"1227",-9541.83,-7.27377,1.26715,0.942145,0.479429,3.28546,0.874205,1.06958,1.44579,1,0,1,1227,1227
"1228",-9504.26,-5.26463,1.2899,0.86169,0.492904,3.55763,0.792697,1.01938,1.49831,1,0,1,1228,1228
"1229",-9525.99,-4.69104,1.26121,0.954665,0.480612,2.91027,0.710373,1.09861,1.46008,1,0,1,1229,1229
"1230",-9527.39,-3.92873,1.27898,0.944932,0.418999,3.64878,0.784102,1.01299,1.48819,1,0,1,1230,1230
"1231",-9530.15,-2.24933,1.27983,0.925183,0.442773,2.80136,0.767493,1.08198,1.4761,1,0,1,1231,1231
"1232",-9581.47,-4.78825,1.3088,1.03764,0.467763,3.34368,0.734855,1.05447,1.47649,1,0,1,1232,1232
"1233",-9502.95,-2.8091,1.27155,0.951328,0.4498,3.14347,0.752116,0.995731,1.48395,1,0,1,1233,1233
"1234",-9502.94,-1.52541,1.28782,0.949437,0.483001,3.06899,0.795493,1.0467,1.48751,1,0,1,1234,1234
"1235",-9515.71,-1.74501,1.28363,0.940407,0.421263,2.85798,0.736144,1.05163,1.47717,1,0,1,1235,1235
"1236",-9520.13,-4.09296,1.29917,0.92959,0.410982,2.84459,0.736044,1.09764,1.47755,1,0,1,1236,1236
"1237",-9493.44,-2.80629,1.28974,0.917851,0.466588,3.29103,0.752103,1.00605,1.49651,1,0,1,1237,1237
"1238",-9533.21,-3.19539,1.29321,0.843568,0.441886,3.05704,0.71294,1.05748,1.47143,1,0,1,1238,1238
"1239",-9563.16,-2.87224,1.27634,1.02058,0.455778,3.14629,0.721847,1.05637,1.48482,1,0,1,1239,1239
"1240",-9548.28,-3.48743,1.26374,0.965221,0.4422,3.47579,0.71505,1.02637,1.45901,1,0,1,1240,1240
"1241",-9495.16,-1.5869,1.29694,0.955558,0.469493,3.32015,0.752724,1.01773,1.48299,1,0,1,1241,1241
"1242",-9546.1,-2.79423,1.30081,0.922444,0.450623,3.56466,0.692507,1.06904,1.47941,1,0,1,1242,1242
"1243",-9513.21,-2.18097,1.29789,0.890383,0.489278,3.17862,0.697997,1.03967,1.46252,1,0,1,1243,1243
"1244",-9486.38,-4.38161,1.29326,0.911837,0.559992,3.45947,0.760876,1.05841,1.49449,1,0,1,1244,1244
"1245",-9550.99,-4.88504,1.27953,0.880569,0.43055,3.25663,0.639717,1.04674,1.46593,1,0,1,1245,1245
"1246",-9523.29,-1.17072,1.29173,0.926208,0.485669,3.31489,0.695295,1.05547,1.46808,1,0,1,1246,1246
"1247",-9506.14,-3.7491,1.31501,0.953405,0.518855,3.27618,0.732516,1.05847,1.47311,1,0,1,1247,1247
"1248",-9515.78,-2.56793,1.29363,0.894543,0.399056,3.16199,0.772942,1.0434,1.4716,1,0,1,1248,1248
"1249",-9511.84,-2.18221,1.27238,0.968177,0.45581,3.09833,0.804788,1.06361,1.48308,1,0,1,1249,1249
"1250",-9508.09,-2.17488,1.27817,0.96949,0.446085,3.13151,0.795077,1.08649,1.47919,1,0,1,1250,1250
"1251",-9507.51,-2.11335,1.2963,0.888061,0.483139,3.06416,0.738263,1.0219,1.48704,1,0,1,1251,1251
"1252",-9528.02,-3.55559,1.30739,0.991856,0.440495,2.96461,0.714376,1.04729,1.46759,1,0,1,1252,1252
"1253",-9506.57,-2.61289,1.28932,0.903226,0.397756,3.29387,0.747081,1.0367,1.48529,1,0,1,1253,1253
"1254",-9517.98,-4.75553,1.30392,0.954829,0.421615,3.25209,0.707555,1.11243,1.46528,1,0,1,1254,1254
"1255",-9544.41,-1.87706,1.2879,0.99818,0.457697,3.1816,0.712004,1.07264,1.47398,1,0,1,1255,1255
"1256",-9530.22,-3.37817,1.27923,0.936169,0.419165,3.27184,0.688479,1.09678,1.48348,1,0,1,1256,1256
"1257",-9520.87,-3.63728,1.26617,0.965539,0.472818,3.27548,0.720669,0.999046,1.45984,1,0,1,1257,1257
"1258",-9491.82,-4.53811,1.28042,0.961868,0.520334,3.436,0.842083,1.07427,1.46009,1,0,1,1258,1258
"1259",-9546.5,-3.22639,1.26892,0.946484,0.4295,3.68265,0.746571,1.0819,1.47345,1,0,1,1259,1259
"1260",-9532.2,-3.15815,1.27959,0.990993,0.467632,3.17131,0.726853,1.00315,1.48961,1,0,1,1260,1260
"1261",-9501.54,-1.28546,1.27734,0.901243,0.471941,3.15376,0.732979,1.0799,1.48412,1,0,1,1261,1261
"1262",-9535.58,-5.96352,1.29719,0.875273,0.591165,3.03768,0.720478,1.05566,1.48464,1,0,1,1262,1262
"1263",-9511.95,-2.34306,1.30215,0.979768,0.432729,3.17809,0.740196,1.07483,1.47317,1,0,1,1263,1263
"1264",-9507.86,-1.81131,1.28823,0.872336,0.440296,3.25858,0.738657,1.05976,1.48627,1,0,1,1264,1264
"1265",-9570.67,-5.17766,1.27756,0.866405,0.409682,2.79683,0.782531,1.09238,1.47201,1,0,1,1265,1265
"1266",-9496.08,-1.8361,1.28607,0.941782,0.431099,3.31591,0.761007,1.08952,1.46317,1,0,1,1266,1266
"1267",-9573.22,-3.02033,1.28436,0.953126,0.481447,3.08421,0.65482,1.04613,1.48242,1,0,1,1267,1267
"1268",-9523.89,-3.08188,1.2844,0.975,0.451705,3.64403,0.790941,1.04762,1.49025,1,0,1,1268,1268
"1269",-9493.63,-3.59772,1.29717,0.899886,0.503146,3.28859,0.796332,0.998709,1.46438,1,0,1,1269,1269
"1270",-9494.22,-1.37751,1.28113,0.954407,0.489466,3.485,0.768887,1.04898,1.4853,1,0,1,1270,1270
"1271",-9524.29,-5.2825,1.2813,0.913494,0.37326,2.83591,0.718873,1.07618,1.46957,1,0,1,1271,1271
"1272",-9521.23,-5.59818,1.3145,0.877595,0.469677,3.05365,0.694192,1.02021,1.49001,1,0,1,1272,1272
"1273",-9505.91,-1.37703,1.28083,0.919231,0.419573,3.0489,0.755851,1.0267,1.47256,1,0,1,1273,1273
"1274",-9503.13,-2.40177,1.29034,0.90537,0.459304,3.15338,0.717879,1.00349,1.48829,1,0,1,1274,1274
"1275",-9510.36,-4.97393,1.31443,0.975197,0.492622,3.02543,0.759826,1.00204,1.47512,1,0,1,1275,1275
"1276",-9542.96,-4.06169,1.29526,0.885926,0.504043,2.88625,0.789406,1.00335,1.48281,1,0,1,1276,1276
"1277",-9493.22,-1.99117,1.26504,0.930032,0.496416,3.22862,0.761827,1.072,1.48262,1,0,1,1277,1277
"1278",-9513.11,-2.90874,1.27808,0.914919,0.475594,3.6788,0.750916,1.03276,1.49408,1,0,1,1278,1278
"1279",-9513.2,-2.96242,1.29229,0.896084,0.476263,3.14765,0.700898,1.01456,1.49344,1,0,1,1279,1279
"1280",-9524.43,-7.71423,1.2732,0.932394,0.589245,2.9379,0.780688,1.08134,1.44645,1,0,1,1280,1280
"1281",-9516.66,-1.39861,1.29248,0.949924,0.457519,2.95707,0.79347,1.05718,1.471,1,0,1,1281,1281
"1282",-9508.42,-5.75998,1.30147,0.999624,0.578333,3.10696,0.786045,1.04859,1.47333,1,0,1,1282,1282
"1283",-9502.53,-0.741973,1.28508,0.955554,0.485898,3.00967,0.757172,1.03946,1.468,1,0,1,1283,1283
"1284",-9532.66,-3.84223,1.26955,0.903406,0.50919,2.81867,0.741359,1.04914,1.49501,1,0,1,1284,1284
"1285",-9552.24,-7.47971,1.28407,0.8381,0.490141,2.91728,0.70611,0.975502,1.48441,1,0,1,1285,1285
"1286",-9538.38,-3.16427,1.26851,0.927457,0.450217,3.57731,0.721494,1.02189,1.49082,1,0,1,1286,1286
"1287",-9507.98,-1.23545,1.28342,0.896416,0.450162,3.30193,0.707267,1.03229,1.48135,1,0,1,1287,1287
"1288",-9545.44,-3.27507,1.29913,0.874676,0.497403,2.89197,0.787046,1.05227,1.48396,1,0,1,1288,1288
"1289",-9525.46,-1.93545,1.28334,0.927342,0.469371,3.48003,0.705497,1.07095,1.4576,1,0,1,1289,1289
"1290",-9512.18,-0.926691,1.28826,0.973641,0.455023,3.34835,0.744575,1.05791,1.48092,1,0,1,1290,1290
"1291",-9526.17,-2.34139,1.29401,0.863936,0.487219,2.98889,0.736459,1.04942,1.46336,1,0,1,1291,1291
"1292",-9511.16,-2.71757,1.27853,0.874631,0.442001,3.28957,0.782764,1.01979,1.45937,1,0,1,1292,1292
"1293",-9495.1,-2.23617,1.28587,0.925685,0.438419,3.3831,0.766314,1.00044,1.48163,1,0,1,1293,1293
"1294",-9537.09,-3.77964,1.30202,0.956351,0.446898,2.72553,0.762932,1.08078,1.47994,1,0,1,1294,1294
"1295",-9504.5,-4.36141,1.31249,0.998501,0.498159,3.25471,0.783465,1.05101,1.48191,1,0,1,1295,1295
"1296",-9512.29,-1.31648,1.28192,0.951552,0.441293,3.04396,0.797473,1.0466,1.468,1,0,1,1296,1296
"1297",-9600.88,-4.51619,1.26725,0.946075,0.439492,3.50651,0.67552,1.0113,1.46142,1,0,1,1297,1297
"1298",-9482.78,-2.6617,1.28714,0.954031,0.548875,3.40527,0.77238,1.05203,1.46493,1,0,1,1298,1298
"1299",-9558.55,-5.96675,1.25904,0.897962,0.478351,2.86069,0.816603,1.06971,1.4952,1,0,1,1299,1299
"1300",-9528.25,-4.21051,1.28925,0.94283,0.499598,3.21639,0.860907,1.07006,1.46061,1,0,1,1300,1300
"1301",-9513.94,-5.10168,1.28748,0.893676,0.480413,3.65371,0.851494,1.01561,1.46616,1,0,1,1301,1301
"1302",-9503.32,-1.63319,1.27635,0.922351,0.416326,3.33727,0.783322,1.05479,1.47484,1,0,1,1302,1302
"1303",-9523.52,-2.39133,1.29595,0.955657,0.441096,3.27882,0.703299,1.09341,1.47424,1,0,1,1303,1303
"1304",-9544.32,-3.48647,1.27632,1.01461,0.420018,3.31982,0.781673,1.03885,1.46521,1,0,1,1304,1304
"1305",-9547.44,-2.42079,1.2711,1.00183,0.4726,3.42207,0.741251,1.04534,1.46465,1,0,1,1305,1305
"1306",-9529.17,-3.57631,1.27612,0.96655,0.429579,2.88723,0.788027,1.00574,1.46578,1,0,1,1306,1306
"1307",-9556.87,-4.65357,1.2851,0.854422,0.487891,3.60746,0.682025,1.01885,1.46733,1,0,1,1307,1307
"1308",-9504.01,-1.32464,1.29538,0.934608,0.463508,2.99641,0.734266,1.02038,1.48008,1,0,1,1308,1308
"1309",-9550.18,-4.47019,1.27278,0.853601,0.44423,3.56088,0.698434,1.05694,1.48925,1,0,1,1309,1309
"1310",-9493.25,-1.99613,1.29387,0.921235,0.532018,3.1449,0.764631,1.07631,1.47565,1,0,1,1310,1310
"1311",-9539.48,-3.59939,1.27323,0.950105,0.516702,2.71842,0.730315,1.04965,1.48623,1,0,1,1311,1311
"1312",-9540.13,-3.15724,1.29949,0.868463,0.496595,2.92854,0.7713,1.03091,1.46548,1,0,1,1312,1312
"1313",-9495.56,-1.32601,1.28638,0.921104,0.429706,3.20857,0.752735,1.07225,1.4604,1,0,1,1313,1313
"1314",-9508.15,-2.57106,1.27835,0.955779,0.430445,3.44828,0.773297,1.00544,1.47893,1,0,1,1314,1314
"1315",-9523.18,-1.79902,1.29118,0.91232,0.506578,2.95101,0.699425,1.04953,1.47777,1,0,1,1315,1315
"1316",-9523.63,-3.38868,1.27933,0.886035,0.415205,3.40515,0.811207,1.0291,1.46457,1,0,1,1316,1316
"1317",-9501.78,-4.35375,1.30839,0.876943,0.533024,3.26897,0.743801,1.07933,1.48023,1,0,1,1317,1317
"1318",-9520.88,-3.69134,1.28483,0.925004,0.391542,3.02471,0.776073,1.05184,1.4927,1,0,1,1318,1318
"1319",-9571.75,-4.14025,1.27856,0.888091,0.46202,3.49352,0.656688,1.02739,1.46267,1,0,1,1319,1319
"1320",-9503.65,-1.93144,1.27564,0.969074,0.477037,3.54155,0.776776,1.07245,1.47126,1,0,1,1320,1320
"1321",-9525.06,-6.37598,1.29858,0.964881,0.37563,3.15743,0.770998,1.05428,1.49985,1,0,1,1321,1321
"1322",-9539.44,-6.06287,1.29831,0.844377,0.39811,3.47976,0.731952,1.09093,1.47705,1,0,1,1322,1322
"1323",-9509.53,-1.9724,1.27986,0.934351,0.502982,3.10893,0.82207,1.05006,1.46948,1,0,1,1323,1323
"1324",-9546.57,-3.9825,1.28033,0.904349,0.467135,2.68255,0.738177,1.09785,1.48315,1,0,1,1324,1324
"1325",-9505.83,-2.30683,1.28386,0.903712,0.430659,3.0426,0.719308,1.00516,1.46747,1,0,1,1325,1325
"1326",-9495.69,-2.50519,1.29717,0.910024,0.501792,3.32233,0.82073,1.03659,1.4716,1,0,1,1326,1326
"1327",-9509.81,-3.16521,1.28354,0.92835,0.397776,3.31838,0.741144,1.07719,1.49077,1,0,1,1327,1327
"1328",-9534.13,-2.77292,1.28454,0.899084,0.432028,3.44922,0.685609,1.02774,1.48523,1,0,1,1328,1328
"1329",-9585.17,-11.6418,1.31628,1.07464,0.524349,2.77591,0.754008,1.07327,1.49249,1,0,1,1329,1329
"1330",-9508.69,-1.87741,1.26841,0.939652,0.509128,2.9624,0.746443,1.04192,1.4678,1,0,1,1330,1330
"1331",-9506.9,-1.8852,1.27212,0.93434,0.427461,3.14331,0.782984,1.04449,1.48652,1,0,1,1331,1331
"1332",-9543.17,-3.19806,1.261,0.914794,0.475564,3.58359,0.713835,1.05049,1.48365,1,0,1,1332,1332
"1333",-9516.04,-6.50975,1.28546,0.874764,0.494711,3.75939,0.85156,1.02433,1.4589,1,0,1,1333,1333
"1334",-9520.26,-2.91782,1.27563,0.897579,0.420369,3.59314,0.748326,1.05922,1.48853,1,0,1,1334,1334
"1335",-9488.63,-1.85614,1.27477,0.941298,0.472218,3.30837,0.770482,1.08537,1.45939,1,0,1,1335,1335
"1336",-9494.54,-2.23752,1.27922,0.972657,0.525877,3.41983,0.772635,1.06341,1.47932,1,0,1,1336,1336
"1337",-9570.06,-3.24686,1.26968,1.02154,0.481019,3.11727,0.713359,1.05632,1.46921,1,0,1,1337,1337
"1338",-9521.21,-1.34195,1.27932,0.902889,0.452166,3.50688,0.709034,1.05339,1.47701,1,0,1,1338,1338
"1339",-9536.96,-6.34744,1.3091,0.818813,0.472754,3.4781,0.747493,1.03381,1.47951,1,0,1,1339,1339
"1340",-9526.17,-4.10661,1.30783,0.976232,0.465337,2.90972,0.711706,1.08207,1.48541,1,0,1,1340,1340
"1341",-9504.07,-2.4707,1.28141,0.952348,0.530723,3.16594,0.739966,1.00685,1.47837,1,0,1,1341,1341
"1342",-9501.62,-0.707183,1.27764,0.939174,0.439341,3.11768,0.724922,1.05835,1.4686,1,0,1,1342,1342
"1343",-9535.2,-3.66698,1.29845,1.02124,0.490352,3.48775,0.778999,1.05158,1.47743,1,0,1,1343,1343
"1344",-9506.71,-2.30329,1.27789,0.857791,0.48607,3.41884,0.737899,1.04134,1.46608,1,0,1,1344,1344
"1345",-9502.91,-1.11552,1.27475,0.930557,0.439881,3.03206,0.739943,1.02518,1.47602,1,0,1,1345,1345
"1346",-9576.48,-3.15686,1.26564,0.975676,0.446461,3.41563,0.695332,1.0662,1.46456,1,0,1,1346,1346
"1347",-9501.84,-1.14189,1.2797,0.968768,0.453,3.15685,0.779805,1.02732,1.47521,1,0,1,1347,1347
"1348",-9510.14,-2.4959,1.29342,0.892643,0.464541,3.20144,0.702067,1.01646,1.48906,1,0,1,1348,1348
"1349",-9535.31,-2.45348,1.28742,0.960915,0.471576,2.83821,0.685068,1.04413,1.46849,1,0,1,1349,1349
"1350",-9541.48,-2.03277,1.27686,0.906691,0.494999,3.56896,0.70054,1.03766,1.47178,1,0,1,1350,1350
"1351",-9495.17,-0.757973,1.29362,0.962117,0.469457,3.16056,0.774226,1.04722,1.47208,1,0,1,1351,1351
"1352",-9526.03,-4.56457,1.2839,0.962725,0.444359,3.0735,0.704988,1.11916,1.49155,1,0,1,1352,1352
"1353",-9489,-2.63111,1.27536,0.907598,0.499569,3.28826,0.792163,1.06954,1.4541,1,0,1,1353,1353
"1354",-9504.32,-1.89549,1.28413,0.885731,0.459354,3.46493,0.729359,1.01629,1.48112,1,0,1,1354,1354
"1355",-9543.39,-5.8401,1.27388,0.977696,0.433458,3.60719,0.843053,1.09494,1.48136,1,0,1,1355,1355
"1356",-9527.53,-3.48496,1.27286,0.892797,0.419236,3.72624,0.75377,1.03264,1.46768,1,0,1,1356,1356
"1357",-9604.96,-6.89425,1.29452,1.00932,0.468805,3.89315,0.78229,1.08584,1.4527,1,0,1,1357,1357
"1358",-9540.56,-4.75167,1.2972,0.96798,0.522365,3.41982,0.713822,1.00722,1.45189,1,0,1,1358,1358
"1359",-9499.41,-0.442884,1.28357,0.919285,0.483571,3.27304,0.722354,1.03404,1.47189,1,0,1,1359,1359
"1360",-9487.99,-9.86597,1.26601,0.938227,0.51016,3.62798,0.802995,0.948921,1.47338,1,0,1,1360,1360
"1361",-9508.09,-5.65812,1.26483,0.88822,0.479098,3.31238,0.764951,1.0675,1.50924,1,0,1,1361,1361
"1362",-9519.5,-9.39694,1.26064,0.927553,0.587078,3.14307,0.736491,1.08347,1.43996,1,0,1,1362,1362
"1363",-9493.05,-0.601132,1.28302,0.948545,0.456559,3.19897,0.765818,1.06838,1.46621,1,0,1,1363,1363
"1364",-9525.17,-2.48912,1.29326,0.957522,0.459896,3.05726,0.696293,1.06165,1.49337,1,0,1,1364,1364
"1365",-9564.42,-6.25706,1.29441,0.925281,0.581828,3.4291,0.695868,1.02218,1.4539,1,0,1,1365,1365
"1366",-9494.03,-2.05456,1.2922,0.885009,0.496897,3.29189,0.755971,1.09041,1.4705,1,0,1,1366,1366
"1367",-9562.83,-4.56303,1.28759,0.843363,0.42991,2.78293,0.721546,1.03226,1.47869,1,0,1,1367,1367
"1368",-9516.65,-2.39508,1.28769,0.914713,0.43622,2.94133,0.686829,1.03969,1.48571,1,0,1,1368,1368
"1369",-9517.7,-3.38009,1.27798,0.859611,0.499105,3.3988,0.713695,1.0101,1.47688,1,0,1,1369,1369
"1370",-9506.26,-4.66827,1.26968,0.942792,0.452016,3.37839,0.733443,0.976967,1.46144,1,0,1,1370,1370
"1371",-9528.42,-4.48277,1.26644,0.967093,0.498281,3.35862,0.73543,1.00231,1.49516,1,0,1,1371,1371
"1372",-9522.8,-1.89386,1.28273,0.941152,0.538435,3.11145,0.713031,1.06161,1.47238,1,0,1,1372,1372
"1373",-9574.94,-5.38288,1.28596,0.949088,0.400456,3.38428,0.653647,1.0285,1.45909,1,0,1,1373,1373
"1374",-9514.96,-2.78499,1.27496,0.937169,0.454723,2.92575,0.715819,1.10378,1.47693,1,0,1,1374,1374
"1375",-9547.6,-3.56312,1.27099,0.904464,0.430733,3.32565,0.659399,1.04074,1.47113,1,0,1,1375,1375
"1376",-9558.55,-6.80833,1.29813,0.968293,0.421406,2.71009,0.785907,1.07046,1.44428,1,0,1,1376,1376
"1377",-9504.81,-1.57258,1.26885,0.914841,0.486097,3.03228,0.771832,1.03101,1.46838,1,0,1,1377,1377
"1378",-9592.29,-3.84023,1.27935,0.927643,0.481316,3.48271,0.673201,1.06658,1.49663,1,0,1,1378,1378
"1379",-9508.99,-1.64495,1.28853,0.909844,0.43254,3.39945,0.709037,1.06868,1.46429,1,0,1,1379,1379
"1380",-9511.79,-3.85155,1.28495,0.945098,0.490995,3.00454,0.723866,1.04699,1.44068,1,0,1,1380,1380
"1381",-9549.5,-1.81757,1.28478,0.937634,0.456652,3.5073,0.691093,1.04605,1.46274,1,0,1,1381,1381
"1382",-9489.24,-1.5273,1.28335,0.909805,0.481303,3.40722,0.808861,1.04138,1.46886,1,0,1,1382,1382
"1383",-9555.27,-7.96332,1.3072,0.844327,0.40552,3.30777,0.794694,0.995627,1.46147,1,0,1,1383,1383
"1384",-9501.44,-3.50779,1.28079,0.908699,0.425783,3.52193,0.76755,0.996837,1.46296,1,0,1,1384,1384
"1385",-9542.91,-4.06777,1.26832,1.01163,0.481299,2.90991,0.730622,1.01542,1.48049,1,0,1,1385,1385
"1386",-9508.49,-3.22123,1.27024,0.952508,0.543443,3.15995,0.745731,1.05055,1.49091,1,0,1,1386,1386
"1387",-9557.78,-5.12599,1.2713,0.864779,0.536713,3.53808,0.695698,1.07507,1.48281,1,0,1,1387,1387
"1388",-9497.92,-3.01447,1.30731,0.917332,0.449357,3.41785,0.729398,1.06312,1.45621,1,0,1,1388,1388
"1389",-9494.08,-2.03338,1.28716,0.972194,0.498794,3.43077,0.769256,1.05224,1.45743,1,0,1,1389,1389
"1390",-9550.92,-6.57735,1.29086,0.870695,0.430531,3.78885,0.731762,1.10662,1.49396,1,0,1,1390,1390
"1391",-9520.82,-2.62133,1.29,0.869059,0.451358,3.59868,0.71569,1.05002,1.46585,1,0,1,1391,1391
"1392",-9483.43,-2.91356,1.27652,0.895788,0.531924,3.60363,0.766322,1.05596,1.46735,1,0,1,1392,1392
"1393",-9630.16,-5.07899,1.2941,0.923383,0.42754,3.67571,0.662426,1.08857,1.4771,1,0,1,1393,1393
"1394",-9490.48,-0.969365,1.28203,0.947077,0.478413,3.32929,0.766352,1.03719,1.48715,1,0,1,1394,1394
"1395",-9491.91,-5.07777,1.27064,0.9032,0.518085,3.33046,0.785919,1.00385,1.49868,1,0,1,1395,1395
"1396",-9579.37,-5.88294,1.27072,0.838517,0.47736,3.20149,0.848053,1.03945,1.48245,1,0,1,1396,1396
"1397",-9516.42,-3.15349,1.2726,0.937139,0.504939,3.58092,0.734393,1.07645,1.45517,1,0,1,1397,1397
"1398",-9500.97,-1.99015,1.30635,0.96714,0.445689,3.25654,0.752041,1.05784,1.47467,1,0,1,1398,1398
"1399",-9564.05,-5.66514,1.29172,1.0187,0.430282,2.69381,0.784091,1.02235,1.46614,1,0,1,1399,1399
"1400",-9502.42,-4.62556,1.28538,0.91733,0.457839,3.17073,0.747734,1.08862,1.50978,1,0,1,1400,1400
"1401",-9512.42,-1.73532,1.28673,0.979767,0.426168,3.04654,0.758151,1.07119,1.47439,1,0,1,1401,1401
"1402",-9500.23,-0.983801,1.29353,0.959377,0.434767,3.16278,0.754979,1.05295,1.47975,1,0,1,1402,1402
"1403",-9549.39,-1.7636,1.29003,0.989544,0.479405,3.20679,0.701369,1.03828,1.46829,1,0,1,1403,1403
"1404",-9601.51,-6.89259,1.28446,0.853222,0.431746,2.50736,0.718516,1.05263,1.46315,1,0,1,1404,1404
"1405",-9509.51,-2.07342,1.27421,0.906179,0.503547,3.55708,0.731693,1.02833,1.48027,1,0,1,1405,1405
"1406",-9527.19,-4.2844,1.31446,0.928182,0.453668,3.2132,0.676399,1.06149,1.46658,1,0,1,1406,1406
"1407",-9585.81,-6.11707,1.27973,0.997302,0.449427,2.52732,0.797719,1.06417,1.47849,1,0,1,1407,1407
"1408",-9482.6,-2.37649,1.27884,0.9094,0.540521,3.35818,0.770743,1.07443,1.4753,1,0,1,1408,1408
"1409",-9539.13,-3.84295,1.31055,0.982029,0.479592,3.21999,0.70515,1.02226,1.4822,1,0,1,1409,1409
"1410",-9507.75,-4.72864,1.2803,1.01488,0.551397,3.18627,0.802093,1.04855,1.46671,1,0,1,1410,1410
"1411",-9540.11,-6.66369,1.25856,0.85295,0.447374,3.01829,0.755933,1.10319,1.45622,1,0,1,1411,1411
"1412",-9508.74,-1.32001,1.27899,0.914464,0.436931,3.12639,0.700806,1.06762,1.4783,1,0,1,1412,1412
"1413",-9538.23,-6.60707,1.31681,0.875796,0.43433,3.67471,0.70395,1.06324,1.48619,1,0,1,1413,1413
"1414",-9535.21,-3.96537,1.29119,1.01743,0.458691,3.31416,0.761958,1.0027,1.46158,1,0,1,1414,1414
"1415",-9516.26,-3.17279,1.29191,0.960275,0.419099,3.04025,0.702366,1.00621,1.47989,1,0,1,1415,1415
"1416",-9506.62,-3.57557,1.29166,0.862854,0.501587,3.50898,0.732353,1.00831,1.47956,1,0,1,1416,1416
"1417",-9624.43,-3.38367,1.28146,0.949268,0.520528,3.64606,0.685455,1.04023,1.46566,1,0,1,1417,1417
"1418",-9564.01,-4.01387,1.2723,0.899031,0.501236,2.69184,0.78097,1.05746,1.46062,1,0,1,1418,1418
"1419",-9763.21,-6.85903,1.28525,1.01968,0.477767,3.58927,0.66882,1.05471,1.44659,1,0,1,1419,1419
"1420",-9544.59,-4.23663,1.30352,1.01902,0.522191,3.09051,0.733395,1.03605,1.47865,1,0,1,1420,1420
"1421",-9519.09,-5.18932,1.27655,0.850292,0.453758,3.38909,0.775366,1.02143,1.44669,1,0,1,1421,1421
"1422",-9582.54,-5.55221,1.30115,0.922313,0.565991,3.15768,0.667875,1.0288,1.47951,1,0,1,1422,1422
"1423",-9493.06,-1.93373,1.30199,0.9255,0.434772,3.31503,0.747148,1.02216,1.46631,1,0,1,1423,1423
"1424",-9500.74,-6.06326,1.29868,0.910273,0.525999,3.45844,0.739122,1.13363,1.46496,1,0,1,1424,1424
"1425",-9513.7,-2.41291,1.29298,0.896526,0.446695,2.97091,0.739073,1.099,1.47338,1,0,1,1425,1425
"1426",-9534.13,-1.76762,1.27936,0.905991,0.462471,2.93969,0.807042,1.0614,1.47378,1,0,1,1426,1426
"1427",-9732.25,-7.24669,1.29477,0.974908,0.515153,4.04152,0.715735,1.04058,1.4979,1,0,1,1427,1427
"1428",-9498.61,-1.90757,1.29826,0.977139,0.499531,3.12762,0.778244,1.05393,1.48014,1,0,1,1428,1428
"1429",-9492.3,-3.78049,1.30586,0.912084,0.485036,3.71774,0.761558,1.01729,1.46994,1,0,1,1429,1429
"1430",-9518.89,-1.89543,1.27381,0.916052,0.459082,2.93187,0.776013,1.01523,1.47482,1,0,1,1430,1430
"1431",-9493.19,-1.30734,1.29536,0.901763,0.470467,3.26688,0.783077,1.0622,1.48301,1,0,1,1431,1431
"1432",-9522.88,-4.32092,1.28245,0.952327,0.448527,3.63184,0.77175,1.04909,1.50495,1,0,1,1432,1432
"1433",-9510.25,-1.92095,1.27191,0.961025,0.416813,3.34633,0.763277,1.04419,1.46922,1,0,1,1433,1433
"1434",-9547.69,-3.73952,1.27108,0.993803,0.46826,2.79979,0.698609,1.07099,1.47268,1,0,1,1434,1434
"1435",-9511.26,-2.62445,1.27676,0.893035,0.466487,3.11664,0.703253,0.999935,1.47687,1,0,1,1435,1435
"1436",-9523.16,-3.80702,1.27887,0.919232,0.402867,3.35897,0.705394,1.02415,1.49387,1,0,1,1436,1436
"1437",-9540.87,-4.36322,1.29261,0.831547,0.440312,3.13087,0.724134,1.06478,1.48871,1,0,1,1437,1437
"1438",-9507.37,-2.09876,1.26481,0.923635,0.424598,3.08424,0.770392,1.04529,1.47101,1,0,1,1438,1438
"1439",-9513.58,-1.78859,1.2798,0.871381,0.425275,3.22369,0.758936,1.04022,1.47213,1,0,1,1439,1439
"1440",-9556.99,-2.33329,1.28617,0.970468,0.525909,3.11583,0.69103,1.04858,1.47242,1,0,1,1440,1440
"1441",-9499.19,-1.91966,1.274,0.930793,0.447351,3.37883,0.809543,1.07033,1.47097,1,0,1,1441,1441
"1442",-9508.74,-1.62588,1.29464,0.938335,0.455554,2.9781,0.773742,1.04206,1.48868,1,0,1,1442,1442
"1443",-9518.68,-2.73394,1.28614,0.912224,0.428386,3.50032,0.704951,1.02574,1.45722,1,0,1,1443,1443
"1444",-9484.99,-3.31784,1.27679,0.929547,0.510135,3.50701,0.782099,1.07752,1.49453,1,0,1,1444,1444
"1445",-9525.56,-2.94219,1.29348,0.966847,0.449004,3.05332,0.694441,1.07577,1.4556,1,0,1,1445,1445
