# stan_version_major = 2
# stan_version_minor = 28
# stan_version_patch = 2
# model = mlba_revision_v9_Frechet_generalized_model
# start_datetime = 2022-09-26 14:09:00 UTC
# method = variational
#   variational
#     algorithm = meanfield (Default)
#       meanfield
#     iter = 10000 (Default)
#     grad_samples = 1 (Default)
#     elbo_samples = 100 (Default)
#     eta = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       iter = 50 (Default)
#     tol_rel_obj = 0.001
#     eval_elbo = 100 (Default)
#     output_samples = 2000
# id = 1 (Default)
# data
#   file = C:/Users/alescia/AppData/Local/Temp/RtmpkpCL6s/standata-25d47e126322.json
# init = C:/Users/alescia/AppData/Local/Temp/RtmpkpCL6s/init-1-25d46e5662b.json
# random
#   seed = 1760951269
# output
#   file = C:/Users/alescia/Dropbox/Research/CS3/05-Analysis/LMBAR/GitHub/rev_fit_gen_chiffre_1-1.csv
#   diagnostic_file = C:/Users/alescia/Dropbox/Research/CS3/05-Analysis/LMBAR/GitHub/mlba_revision_v9_Frechet_generalized-diagnostic-1.csv
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = C:/Users/alescia/Dropbox/Research/CS3/05-Analysis/LMBAR/GitHub/mlba_revision_v9_Frechet_generalized-profile-1.csv
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.28.1
# stancflags = --name=mlba_revision_v9_Frechet_generalized_model
lp__,log_p__,log_g__,I,m,lam,gamma,beta,stay,alpha,k,tau
# Stepsize adaptation complete.
# eta = 0.1
0,-926.457,-5.31539,1.57483,0.99896,0.105935,2.72532,1.00256,0.921384,1.337,1,0
0,-924.115,-3.56622,1.51269,1.00672,0.135984,2.82806,1.19249,0.873769,1.39934,1,0
0,-926.103,-5.36543,1.52563,1.07336,0.133026,2.79534,1.15148,0.941986,1.32679,1,0
0,-921.138,-2.10841,1.49714,0.997029,0.113539,2.69154,1.33483,1.01687,1.33515,1,0
0,-935.888,-4.56967,1.52313,0.965329,0.145118,2.48119,1.23242,0.901918,1.31236,1,0
0,-928.307,-5.06954,1.52813,1.01117,0.191734,2.74288,1.37977,0.999366,1.38973,1,0
0,-924.213,-3.11248,1.51475,0.985523,0.133165,2.68519,1.2883,1.07784,1.33832,1,0
0,-926.079,-4.47861,1.52818,0.957722,0.0850257,2.63311,1.25433,1.03329,1.38246,1,0
0,-925.525,-4.36477,1.51676,1.05046,0.14263,2.66107,1.40507,0.884188,1.37891,1,0
0,-923.077,-2.09142,1.52529,1.01735,0.167384,2.63762,1.17929,0.926019,1.32404,1,0
0,-921.787,-3.06768,1.50795,0.970559,0.151054,2.78523,1.41228,0.950877,1.34266,1,0
0,-928.02,-2.00733,1.53862,0.950084,0.116948,2.6012,1.24998,0.962167,1.35204,1,0
0,-924.253,-2.18479,1.57653,0.999075,0.120508,2.71461,1.18667,0.905557,1.33226,1,0
0,-922.63,-3.98829,1.56047,1.0511,0.0926044,2.69032,1.26525,0.972657,1.34797,1,0
0,-926.775,-2.83539,1.5203,0.945734,0.124678,2.64283,1.3354,0.872832,1.33349,1,0
0,-924.824,-6.5277,1.47528,1.01384,0.0906369,2.47543,1.15625,0.89392,1.31484,1,0
0,-923.223,-3.54687,1.49109,0.991618,0.170199,2.73218,1.34208,0.906424,1.39354,1,0
0,-930.146,-5.81512,1.52174,0.917197,0.127994,2.65124,1.2778,0.873493,1.39305,1,0
0,-926.031,-3.82038,1.48285,0.993613,0.190429,2.59552,1.24233,0.896721,1.32388,1,0
0,-927.872,-6.77578,1.51776,1.0571,0.147545,2.7655,1.22454,0.938122,1.42451,1,0
0,-922.419,-0.3929,1.5247,0.983314,0.140616,2.65424,1.19679,0.936008,1.34389,1,0
0,-922.471,-2.99793,1.48549,0.955963,0.164161,2.70984,1.23,0.873088,1.36167,1,0
0,-925.107,-6.02154,1.49989,1.02901,0.177523,2.79574,1.22701,0.96018,1.41567,1,0
0,-927.719,-5.56083,1.51811,0.925821,0.118613,2.74949,1.1903,1.05502,1.34025,1,0
0,-924.769,-4.17575,1.50068,0.974629,0.154489,2.69326,1.02645,0.870762,1.36776,1,0
0,-920.885,-1.41057,1.54688,1.02016,0.10025,2.7306,1.21332,0.929483,1.3551,1,0
0,-927.35,-7.4888,1.45915,1.01651,0.138126,2.6422,1.26014,1.08676,1.40217,1,0
0,-931.29,-4.96286,1.51288,1.02715,0.18386,2.7086,1.43651,1.003,1.34556,1,0
0,-929.582,-3.49442,1.46949,1.01966,0.106299,2.78057,1.26616,0.888046,1.37841,1,0
0,-927.585,-6.687,1.5153,0.987213,0.0877175,2.552,1.01287,1.03386,1.3653,1,0
0,-923.069,-2.98278,1.54359,0.959756,0.129234,2.821,1.17092,0.950619,1.32397,1,0
0,-923.237,-2.01723,1.54268,0.981845,0.106147,2.7526,1.09658,0.950055,1.34302,1,0
0,-921.884,-1.63222,1.53599,0.986821,0.133092,2.70104,1.28725,0.860682,1.37913,1,0
0,-923.515,-4.42495,1.49147,1.0194,0.192979,2.79171,1.30002,0.96477,1.32714,1,0
0,-921.48,-3.17756,1.508,1.03841,0.159344,2.66941,1.22333,0.840245,1.35025,1,0
0,-921.755,-3.28638,1.50119,1.00377,0.105616,2.61314,1.43323,0.964373,1.3785,1,0
0,-920.785,-1.7911,1.53188,1.00815,0.128211,2.80993,1.21801,0.99453,1.35973,1,0
0,-923.572,-3.84233,1.47227,1.00675,0.134244,2.65581,1.19462,0.952811,1.40779,1,0
0,-920.36,-1.89026,1.50129,1.00603,0.169059,2.69156,1.18643,0.882507,1.36784,1,0
0,-926.719,-6.32443,1.49353,0.965691,0.1002,2.71615,1.26132,1.13222,1.34117,1,0
0,-927.698,-9.8063,1.42708,1.03046,0.182749,2.74505,1.24231,0.999628,1.30691,1,0
0,-922.078,-4.5509,1.55048,1.06945,0.126393,2.62352,1.15407,0.945701,1.36547,1,0
0,-925.374,-4.09284,1.53511,0.965663,0.144575,2.67245,1.19003,1.04033,1.39921,1,0
0,-922.934,-2.35716,1.52632,0.967532,0.0868311,2.73244,1.23678,0.92908,1.37837,1,0
0,-923.561,-1.99957,1.53438,0.969074,0.122349,2.71876,1.26506,1.01878,1.33086,1,0
0,-923.31,-2.48153,1.49549,0.988732,0.151929,2.62058,1.31388,0.958338,1.38983,1,0
0,-932.163,-9.30409,1.511,0.970925,0.0784377,2.49053,1.36866,0.821726,1.30173,1,0
0,-927.98,-8.80625,1.58581,1.08458,0.0876078,2.75884,1.25484,0.897628,1.36303,1,0
0,-925.136,-2.06443,1.56036,0.981791,0.111465,2.67614,1.32732,0.937971,1.32385,1,0
0,-921.142,-2.08877,1.52084,1.01666,0.117444,2.78118,1.26083,0.864202,1.32627,1,0
0,-931.705,-6.18162,1.58852,0.97559,0.0748272,2.57019,1.23789,0.971758,1.3417,1,0
0,-927.445,-4.73072,1.54789,0.950789,0.127742,2.78759,1.08485,0.951848,1.31207,1,0
0,-940.158,-7.77683,1.55883,1.02425,0.188219,2.60109,1.36462,1.0581,1.30885,1,0
0,-923.17,-3.35933,1.54497,1.02236,0.091307,2.54622,1.29156,0.964322,1.36567,1,0
0,-928.981,-6.41479,1.56487,1.00968,0.0876077,2.65838,1.16325,0.869895,1.28614,1,0
0,-924.29,-5.1266,1.47195,1.04536,0.104752,2.69286,1.24359,0.876756,1.30685,1,0
0,-921.028,-0.907018,1.52481,0.999444,0.109101,2.65763,1.22217,0.97421,1.37571,1,0
0,-927.399,-4.46464,1.52509,1.03496,0.148721,2.59836,1.36437,0.865538,1.31115,1,0
0,-921.334,-2.08791,1.51447,1.03097,0.122039,2.73422,1.3441,0.948083,1.32893,1,0
0,-922.712,-1.3561,1.55992,0.978865,0.119917,2.71701,1.26634,0.970842,1.35457,1,0
0,-928.078,-6.08636,1.51096,0.978513,0.0964494,2.87909,1.3548,0.886632,1.40698,1,0
0,-923.055,-2.94829,1.46445,0.966386,0.114278,2.59968,1.26121,0.95784,1.36197,1,0
0,-921.268,-1.7968,1.51575,0.976969,0.129207,2.79047,1.17885,0.860038,1.34408,1,0
0,-925.577,-6.83169,1.51106,0.981019,0.0916259,2.57961,1.48015,0.810687,1.33261,1,0
0,-922.564,-4.19071,1.49036,1.02226,0.10642,2.60228,1.03448,0.905931,1.33552,1,0
0,-923.04,-3.57001,1.50981,0.98704,0.144836,2.74079,1.14414,0.859428,1.30154,1,0
0,-931.367,-4.64629,1.52395,0.983343,0.185002,2.50243,1.13649,0.983667,1.36043,1,0
0,-932.702,-4.78811,1.5425,0.989858,0.149188,2.57817,1.52025,0.91172,1.35301,1,0
0,-921.623,-3.56089,1.51494,1.02431,0.0738274,2.6207,1.21335,0.953458,1.35534,1,0
0,-924.615,-2.18792,1.5114,0.956786,0.139915,2.63425,1.35576,0.948877,1.36767,1,0
0,-931.317,-6.06713,1.52263,0.992433,0.134056,2.57368,1.33393,1.12948,1.33868,1,0
0,-929.401,-4.71007,1.50271,0.989114,0.129421,2.45094,1.28887,1.01135,1.35882,1,0
0,-926.854,-2.25475,1.54292,0.983605,0.157408,2.59407,1.16207,0.870926,1.36541,1,0
0,-922.733,-4.79855,1.46203,0.950559,0.11992,2.77724,1.26998,0.878715,1.32193,1,0
0,-931.492,-5.45768,1.47767,1.02858,0.11148,2.80777,1.0973,0.895045,1.30706,1,0
0,-920.394,-1.44269,1.5428,0.985989,0.127925,2.7678,1.33208,0.959229,1.36152,1,0
0,-923.636,-6.75164,1.53289,1.03971,0.0600798,2.66302,1.24217,0.939085,1.367,1,0
0,-929.72,-2.86461,1.5491,0.982042,0.112334,2.58639,1.19808,0.904099,1.30575,1,0
0,-928.297,-8.2032,1.47428,1.03027,0.125458,2.49683,1.4008,1.00473,1.30038,1,0
0,-923.346,-4.56594,1.56852,0.995061,0.166126,2.77922,1.29346,0.986509,1.39452,1,0
0,-922.77,-3.02654,1.50628,0.970695,0.111896,2.68082,1.3291,0.904636,1.40446,1,0
0,-922.204,-2.65619,1.52982,0.973998,0.110782,2.83443,1.21194,0.970707,1.32177,1,0
0,-928.245,-3.17419,1.50796,0.936683,0.132905,2.64147,1.14192,0.88005,1.35081,1,0
0,-924.592,-5.21454,1.49607,1.01281,0.152982,2.86594,1.33011,0.954522,1.30369,1,0
0,-919.866,-0.734229,1.5232,1.01617,0.1347,2.70728,1.24679,0.959278,1.36636,1,0
0,-921.002,-2.32539,1.51028,1.04169,0.138134,2.72785,1.17602,0.986981,1.35467,1,0
0,-928.653,-3.85813,1.51249,0.975863,0.10584,2.46747,1.32305,0.947905,1.3497,1,0
0,-921.289,-4.68026,1.49429,0.940741,0.1486,2.85348,1.23525,0.961106,1.33188,1,0
0,-921.433,-2.03453,1.50941,1.02013,0.116389,2.67035,1.18228,1.02044,1.33184,1,0
0,-923.189,-4.63773,1.54933,0.998912,0.176499,2.69308,1.06893,0.974668,1.39119,1,0
0,-927.338,-3.13004,1.54604,1.00623,0.13115,2.56437,1.08701,0.948301,1.32365,1,0
0,-925.035,-6.2854,1.5279,1.0062,0.0789827,2.60181,1.38932,1.05401,1.32118,1,0
0,-923.545,-4.01538,1.53455,1.01462,0.107897,2.77169,1.18386,0.860233,1.29817,1,0
0,-934.253,-5.35562,1.5308,0.954831,0.143732,2.46795,1.24351,0.972361,1.38783,1,0
0,-925.025,-4.84579,1.53794,0.987644,0.124961,2.8945,1.08458,0.862964,1.33271,1,0
0,-923.629,-0.946441,1.5325,0.992689,0.118682,2.62905,1.24879,0.961206,1.3248,1,0
0,-922.749,-0.913843,1.54324,0.98892,0.141595,2.65305,1.24956,0.957083,1.37102,1,0
0,-922.565,-2.46177,1.54446,0.997742,0.115101,2.69008,1.176,1.0166,1.38827,1,0
0,-922.551,-0.923798,1.52411,1.00484,0.142869,2.6222,1.30411,0.958216,1.35875,1,0
0,-924.032,-3.17037,1.47926,0.974449,0.125903,2.58931,1.26508,1.03418,1.35401,1,0
0,-924.592,-3.31832,1.54892,0.984292,0.127099,2.73449,1.04684,0.866157,1.36041,1,0
0,-921.972,-3.83275,1.57207,1.01169,0.126925,2.86475,1.24174,0.977653,1.34724,1,0
0,-925.877,-5.99146,1.49191,0.986798,0.106531,2.58552,1.43139,1.08337,1.34209,1,0
0,-925.665,-3.97075,1.56201,1.03072,0.1383,2.56439,1.26908,0.976336,1.38708,1,0
0,-928.614,-6.35671,1.50846,0.988984,0.0962746,2.57271,1.13552,0.791613,1.39545,1,0
0,-921.06,-1.60064,1.50591,1.00991,0.118554,2.70763,1.2633,0.851647,1.37186,1,0
0,-922.754,-3.00605,1.55533,0.999389,0.0871465,2.80952,1.22528,0.920802,1.33608,1,0
0,-923.104,-4.91428,1.50677,0.966233,0.115576,2.73872,1.46591,0.986726,1.3107,1,0
0,-933.99,-6.13819,1.54397,1.01658,0.137045,2.44692,1.2832,0.839299,1.32588,1,0
0,-920.421,-2.14497,1.49985,0.964063,0.150825,2.77654,1.2554,0.880353,1.34438,1,0
0,-930.449,-3.01693,1.58449,0.981627,0.112767,2.59713,1.26234,0.940357,1.33423,1,0
0,-926.744,-3.69775,1.56171,0.941075,0.103091,2.73942,1.2904,0.916994,1.33347,1,0
0,-921.181,-2.40503,1.5393,1.0397,0.13287,2.7319,1.18442,0.967985,1.32829,1,0
0,-920.827,-2.16072,1.49747,1.02695,0.129227,2.71381,1.26515,0.931522,1.31432,1,0
0,-921.912,-1.54016,1.49972,1.00106,0.127359,2.82285,1.19406,0.911042,1.353,1,0
0,-927.717,-2.65887,1.55806,0.967646,0.109219,2.68575,1.18058,0.911509,1.31223,1,0
0,-929.333,-5.86729,1.52522,0.930894,0.0990433,2.65264,1.27206,0.861992,1.40425,1,0
0,-923.37,-1.72398,1.52663,1.00833,0.105422,2.57091,1.28736,0.93339,1.32799,1,0
0,-923.348,-1.54392,1.50131,0.978022,0.136876,2.61933,1.30421,0.867903,1.34495,1,0
0,-923.943,-4.88657,1.49466,1.00497,0.087095,2.60342,1.31328,0.842184,1.39588,1,0
0,-924.1,-4.76759,1.45607,0.948141,0.103187,2.74114,1.25612,0.8844,1.33554,1,0
0,-924.461,-3.84732,1.54396,1.02347,0.138937,2.77015,1.44559,0.91381,1.32988,1,0
0,-921.093,-2.70692,1.50475,1.00278,0.175975,2.6964,1.11659,0.924801,1.32486,1,0
0,-921.141,-2.13016,1.50288,0.996713,0.153677,2.7013,1.11465,0.875213,1.37137,1,0
0,-931.894,-6.80249,1.52766,0.989509,0.114973,2.47228,1.38143,1.0802,1.36392,1,0
0,-921.065,-1.33457,1.52791,0.968683,0.139661,2.76813,1.17451,0.961505,1.35019,1,0
0,-920.771,-3.71551,1.52512,0.97059,0.12274,2.82271,1.44079,0.927639,1.33209,1,0
0,-926.842,-5.59756,1.51504,1.0199,0.123506,2.65532,1.53138,1.03326,1.34948,1,0
0,-928.915,-3.70366,1.50695,0.940681,0.151802,2.59156,1.14557,0.960728,1.37232,1,0
0,-923.447,-2.98819,1.54106,0.960041,0.0994809,2.81788,1.21114,0.891292,1.33236,1,0
0,-921.926,-3.3512,1.49523,1.03804,0.140976,2.55117,1.18671,0.872566,1.35626,1,0
0,-922.584,-2.86512,1.49962,0.961105,0.123834,2.75212,1.23865,0.826932,1.35099,1,0
0,-924.653,-2.83328,1.53428,0.987559,0.0917971,2.67234,1.19868,0.874698,1.30923,1,0
0,-932.511,-4.98278,1.53228,0.971413,0.147012,2.62251,1.42401,1.01761,1.30823,1,0
0,-920.668,-0.795507,1.51179,0.998721,0.128884,2.6985,1.14835,0.922055,1.33051,1,0
0,-922.545,-3.05891,1.55028,1.02311,0.119241,2.77746,1.27336,1.02861,1.33809,1,0
0,-921.17,-3.08276,1.51633,0.986775,0.163231,2.77948,1.25276,0.827255,1.36067,1,0
0,-923.472,-3.34797,1.55067,0.973395,0.115056,2.69716,1.44441,0.872535,1.36099,1,0
0,-922.251,-3.28348,1.5443,0.990288,0.0740069,2.72664,1.28491,0.922038,1.34101,1,0
0,-933.257,-9.2088,1.4575,0.95866,0.195125,2.57247,1.31098,1.08797,1.35355,1,0
0,-925.18,-3.053,1.48258,0.998474,0.147285,2.52288,1.24817,0.933932,1.32994,1,0
0,-925.23,-2.21069,1.51438,0.980561,0.127751,2.59999,1.38191,0.892311,1.32747,1,0
0,-925.707,-3.1551,1.49846,0.982686,0.115391,2.55333,1.23159,0.824298,1.34481,1,0
0,-924.098,-4.30257,1.46727,0.989673,0.0997431,2.49816,1.22323,0.955328,1.35849,1,0
0,-927.275,-5.83812,1.5639,0.937423,0.138124,2.82162,1.08576,0.896237,1.36544,1,0
0,-926.571,-5.10545,1.54138,1.00085,0.105539,2.52422,1.22165,1.01849,1.40566,1,0
0,-923.382,-2.4789,1.47966,0.966824,0.120774,2.70536,1.13683,0.86791,1.35491,1,0
0,-929.223,-9.28042,1.55527,0.941712,0.152246,2.4018,1.19594,1.01684,1.33407,1,0
0,-921.641,-3.91242,1.52063,1.04142,0.162204,2.74392,1.16946,1.03126,1.34597,1,0
0,-921.228,-0.756636,1.51936,0.99975,0.122388,2.63696,1.16551,0.960012,1.37078,1,0
0,-922.941,-2.38486,1.52674,1.01364,0.132934,2.59339,1.07257,0.899699,1.35729,1,0
0,-923.034,-3.79123,1.46864,0.9589,0.121,2.73295,1.2035,1.02177,1.33586,1,0
0,-932.242,-4.68838,1.56055,0.984293,0.123126,2.54281,1.15659,0.809113,1.34876,1,0
0,-925.246,-3.07837,1.54429,0.963461,0.106078,2.76971,1.116,0.858838,1.34579,1,0
0,-925.651,-5.38208,1.48908,1.01737,0.137111,2.82077,1.3388,1.03077,1.3086,1,0
0,-923.275,-2.04165,1.5599,0.974178,0.149253,2.72725,1.18275,0.898474,1.37034,1,0
0,-922.414,-4.39924,1.53127,0.972018,0.16596,2.75942,1.17691,0.979428,1.40958,1,0
0,-926.586,-2.53026,1.54254,0.984956,0.14465,2.63773,1.14898,0.838247,1.33379,1,0
0,-925.111,-6.45132,1.43292,1.00852,0.0857534,2.61578,1.23938,0.885035,1.34519,1,0
0,-920.015,-0.503624,1.50831,1.00561,0.112028,2.68263,1.25498,0.89647,1.36022,1,0
0,-922.657,-2.53984,1.52641,0.974337,0.143052,2.74978,1.17088,1.03846,1.34086,1,0
0,-925.199,-3.94821,1.48385,0.968137,0.0981223,2.62049,1.20455,0.846734,1.31555,1,0
0,-921.911,-1.46235,1.49193,1.00459,0.127509,2.56976,1.22476,0.900286,1.34347,1,0
0,-920.45,-1.27417,1.54723,0.998794,0.145647,2.77013,1.23411,0.957888,1.34559,1,0
0,-927.265,-2.26589,1.54661,0.957019,0.133734,2.62812,1.16002,0.910239,1.37799,1,0
0,-920.511,-2.94955,1.50016,0.968395,0.180204,2.77877,1.17825,0.93313,1.33541,1,0
0,-923.605,-3.61016,1.5175,0.986571,0.216199,2.70806,1.17665,0.889165,1.34528,1,0
0,-923.272,-1.04196,1.54042,0.992563,0.159834,2.65614,1.20734,0.956663,1.35246,1,0
0,-920.783,-1.70766,1.53141,1.03545,0.130374,2.77537,1.23995,0.915239,1.35273,1,0
0,-928.149,-2.47249,1.54178,0.948732,0.145936,2.65862,1.20455,0.868752,1.34575,1,0
0,-925.208,-3.38002,1.53898,0.973835,0.106078,2.73073,1.07567,0.909078,1.39175,1,0
0,-923.058,-1.62353,1.55212,0.994939,0.141637,2.66158,1.1289,0.913663,1.37172,1,0
0,-920.212,-1.00374,1.53242,1.0122,0.146573,2.70914,1.16511,0.897914,1.3486,1,0
0,-920.631,-1.58784,1.50094,0.991807,0.145928,2.72695,1.23364,0.921999,1.31559,1,0
0,-922.42,-3.0682,1.48885,0.961686,0.157466,2.72773,1.21416,0.94188,1.31325,1,0
0,-926.339,-4.79368,1.51377,0.95564,0.106841,2.84629,1.11816,0.842727,1.33396,1,0
0,-931.877,-4.92418,1.51558,0.946935,0.146332,2.51585,1.18531,0.935936,1.39591,1,0
0,-920.429,-2.16332,1.50032,0.986845,0.151078,2.77662,1.25584,1.00308,1.33434,1,0
0,-923.857,-4.94164,1.52658,1.02623,0.10575,2.55851,1.10992,0.992544,1.40187,1,0
0,-922.878,-2.94188,1.50503,0.990309,0.0953196,2.8095,1.26635,0.964349,1.31584,1,0
0,-924.384,-3.3513,1.49494,1.00035,0.123033,2.78174,1.08524,1.01678,1.36666,1,0
0,-924.515,-3.94173,1.51828,1.04579,0.154789,2.61584,1.32747,0.870969,1.38053,1,0
0,-923.12,-2.71535,1.46884,0.956771,0.11755,2.62493,1.26189,0.949094,1.3554,1,0
0,-921.352,-0.618856,1.52097,0.989749,0.147895,2.66816,1.16548,0.948088,1.35335,1,0
0,-922.577,-2.4118,1.48012,0.984532,0.10771,2.77317,1.25374,1.00399,1.35055,1,0
0,-921.718,-3.14437,1.55064,1.00693,0.109857,2.72496,1.407,0.85783,1.36517,1,0
0,-922.365,-3.22991,1.51007,1.00579,0.171975,2.65293,1.06454,0.901933,1.33425,1,0
0,-927.301,-2.85639,1.52844,0.96076,0.0986586,2.63109,1.15893,0.8412,1.34818,1,0
0,-926.128,-2.98107,1.54494,0.943893,0.133892,2.68513,1.27427,0.998335,1.3695,1,0
0,-927.644,-5.32476,1.5346,0.994815,0.0779368,2.51805,1.08625,0.901588,1.33772,1,0
0,-925.675,-2.97228,1.53779,0.991115,0.133134,2.68529,1.1241,0.930016,1.29846,1,0
0,-932.131,-4.16743,1.53575,0.959178,0.103669,2.58174,1.20532,0.967829,1.29843,1,0
0,-926.659,-4.64443,1.47954,0.965047,0.116334,2.60781,1.15111,1.00385,1.30334,1,0
0,-929.194,-3.72831,1.5093,0.940422,0.0991591,2.60685,1.10531,0.913639,1.36012,1,0
0,-922.917,-2.87614,1.53003,1.01963,0.110585,2.78574,1.18588,1.02745,1.33125,1,0
0,-924.158,-3.37779,1.51744,0.98653,0.10903,2.62816,1.43945,0.940815,1.31349,1,0
0,-926.777,-5.92721,1.53015,0.966057,0.122259,2.77964,1.02989,1.06032,1.3702,1,0
0,-922.077,-3.44513,1.53364,0.985485,0.110899,2.76664,1.33093,1.02777,1.39011,1,0
0,-920.545,-2.45291,1.50251,0.970104,0.15027,2.78923,1.20747,1.00863,1.35447,1,0
0,-925.485,-3.63025,1.46597,0.972458,0.0999304,2.72585,1.11498,0.978182,1.35786,1,0
0,-920.524,-0.814877,1.51366,1.00387,0.150872,2.68791,1.2296,0.891026,1.33924,1,0
0,-924.072,-5.96616,1.47062,0.966993,0.118453,2.81986,1.32138,1.04606,1.31729,1,0
0,-922.941,-2.46457,1.50216,1.00397,0.0908802,2.6879,1.19848,0.974499,1.38819,1,0
0,-923.861,-0.707261,1.54018,0.970305,0.125821,2.64665,1.26205,0.936317,1.35712,1,0
0,-924.521,-3.86717,1.49294,0.97588,0.0962608,2.58699,1.25043,1.04879,1.37121,1,0
0,-923.813,-3.09559,1.543,0.997225,0.104928,2.75749,1.12805,1.00646,1.31792,1,0
0,-927.322,-5.98738,1.48563,0.99784,0.0972046,2.72153,0.990515,0.856694,1.33487,1,0
0,-923.438,-5.464,1.55312,0.959477,0.105408,2.93249,1.27433,0.898884,1.36933,1,0
0,-921.481,-1.23849,1.51281,0.98236,0.10612,2.69523,1.25035,1.00418,1.33891,1,0
0,-921.597,-0.874573,1.52015,1.00312,0.150071,2.65174,1.28224,0.956124,1.36632,1,0
0,-922.039,-1.58208,1.52347,0.996248,0.0894488,2.59584,1.24796,0.931227,1.3623,1,0
0,-930.713,-3.60251,1.56536,0.96445,0.104272,2.63164,1.1261,0.863977,1.33045,1,0
0,-922.754,-2.41307,1.55707,0.977586,0.135799,2.76252,1.15971,1.00584,1.35742,1,0
0,-920.958,-1.9737,1.55009,1.01504,0.147487,2.72779,1.11549,0.914861,1.34742,1,0
0,-921.371,-2.82654,1.50767,1.01555,0.0771499,2.66632,1.27897,0.90545,1.35713,1,0
0,-922.696,-3.70404,1.56691,0.97431,0.0936389,2.73806,1.33439,0.961645,1.38355,1,0
0,-920.301,-0.718328,1.51041,0.984451,0.102584,2.69888,1.29214,0.911607,1.35629,1,0
0,-935.192,-7.02685,1.48845,1.03783,0.109897,2.84644,1.25233,0.827997,1.30045,1,0
0,-925.282,-4.62964,1.57618,1.03721,0.123712,2.64093,1.20677,1.04363,1.3621,1,0
0,-928.335,-5.23826,1.56157,0.959865,0.115667,2.75759,1.02591,0.865684,1.36187,1,0
0,-927.082,-5.98999,1.53668,0.957959,0.136335,2.76834,1.00202,0.95353,1.39207,1,0
0,-932.597,-8.24646,1.50001,0.975908,0.0977811,2.45847,1.19126,0.778819,1.37036,1,0
0,-931.247,-3.38903,1.54737,0.936311,0.113923,2.61846,1.25788,0.878993,1.33952,1,0
0,-929.021,-4.94188,1.56665,1.03141,0.149156,2.67739,1.38979,1.03367,1.34412,1,0
0,-923.811,-4.53857,1.54179,1.04534,0.117732,2.7051,1.39039,0.859458,1.38389,1,0
0,-920.521,-2.54079,1.4997,0.992898,0.150601,2.83135,1.16449,0.90098,1.33183,1,0
0,-926.59,-3.48066,1.52363,0.988246,0.110917,2.63612,1.18396,1.01046,1.29701,1,0
0,-921.07,-1.62584,1.56039,1.00703,0.117388,2.75345,1.17891,0.945591,1.36669,1,0
0,-926.113,-8.09629,1.48087,1.0104,0.0851596,2.56086,1.33935,1.01524,1.42053,1,0
0,-926.968,-3.11124,1.52395,1.00004,0.106537,2.47332,1.1991,0.909696,1.34877,1,0
0,-923.172,-2.89278,1.48545,0.985874,0.175123,2.61297,1.14805,0.891005,1.36399,1,0
0,-923.838,-3.88064,1.4763,0.977889,0.110777,2.6345,1.31398,0.855146,1.39347,1,0
0,-925.408,-2.67338,1.51189,0.971486,0.116505,2.63957,1.09811,1.01182,1.33163,1,0
0,-925.786,-3.4526,1.50215,0.960971,0.110491,2.79225,1.08712,0.881996,1.36987,1,0
0,-922.339,-2.60746,1.52865,1.02681,0.125976,2.73485,1.36593,0.984213,1.32683,1,0
0,-936.582,-5.48344,1.54171,0.990056,0.165714,2.58097,1.36944,1.00038,1.29754,1,0
0,-923.14,-1.50807,1.53975,0.959218,0.137642,2.72393,1.25749,0.885703,1.35366,1,0
0,-927.355,-4.41223,1.49713,1.02496,0.0885468,2.76145,1.09022,0.997293,1.33222,1,0
0,-924.563,-3.77118,1.52305,0.998063,0.10359,2.70972,1.09956,0.991468,1.30128,1,0
0,-923.156,-4.11595,1.56127,1.04789,0.126575,2.65026,1.12493,0.862922,1.33796,1,0
0,-923.933,-2.87194,1.53896,0.982854,0.126192,2.73356,1.05572,0.878892,1.37129,1,0
0,-940.993,-7.45127,1.60696,0.98838,0.134531,2.58686,1.20919,1.00201,1.2967,1,0
0,-930.68,-7.11822,1.45966,1.00118,0.176103,2.69661,1.4542,1.03925,1.34871,1,0
0,-921.894,-2.69764,1.54614,1.04708,0.117797,2.72336,1.26004,0.987011,1.35216,1,0
0,-923.75,-2.96479,1.52229,1.00269,0.132734,2.62287,1.13937,0.846865,1.39264,1,0
0,-926.999,-2.64942,1.52515,0.936905,0.134258,2.66123,1.30673,0.914419,1.34081,1,0
0,-926.049,-5.72814,1.48719,0.965878,0.0779843,2.56098,1.28749,1.00034,1.31899,1,0
0,-922.359,-6.35296,1.49122,1.05697,0.201433,2.74334,1.15324,0.904623,1.37751,1,0
0,-925.768,-3.11083,1.51436,1.05605,0.116332,2.78479,1.18735,0.933733,1.35468,1,0
0,-929.807,-4.91484,1.50528,0.977628,0.0737012,2.8193,1.13829,0.909959,1.37442,1,0
0,-925.606,-2.89527,1.51541,0.951945,0.117319,2.63169,1.22302,1.01819,1.37931,1,0
0,-933.531,-5.71225,1.49158,1.00827,0.128905,2.90226,1.17093,1.06121,1.34363,1,0
0,-920.754,-1.26563,1.50612,1.00102,0.118893,2.67583,1.3123,1.00563,1.34963,1,0
0,-924.79,-1.69666,1.53883,1.00449,0.118791,2.54971,1.23217,0.98048,1.35424,1,0
