# stan_version_major = 2
# stan_version_minor = 28
# stan_version_patch = 2
# model = mlba_single_v8_Frechet_generalized_model
# start_datetime = 2022-09-26 14:08:15 UTC
# method = variational
#   variational
#     algorithm = meanfield (Default)
#       meanfield
#     iter = 10000 (Default)
#     grad_samples = 1 (Default)
#     elbo_samples = 100 (Default)
#     eta = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       iter = 50 (Default)
#     tol_rel_obj = 0.001
#     eval_elbo = 100 (Default)
#     output_samples = 2000
# id = 1 (Default)
# data
#   file = C:/Users/alescia/AppData/Local/Temp/RtmpkpCL6s/standata-25d450cd851.json
# init = C:/Users/alescia/AppData/Local/Temp/RtmpkpCL6s/init-1-25d4288a429e.json
# random
#   seed = 274815519
# output
#   file = C:/Users/alescia/Dropbox/Research/CS3/05-Analysis/LMBAR/GitHub/fit_gen_chiffre_1-1.csv
#   diagnostic_file = C:/Users/alescia/Dropbox/Research/CS3/05-Analysis/LMBAR/GitHub/mlba_single_v8_Frechet_generalized-diagnostic-1.csv
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = C:/Users/alescia/Dropbox/Research/CS3/05-Analysis/LMBAR/GitHub/mlba_single_v8_Frechet_generalized-profile-1.csv
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.28.1
# stancflags = --name=mlba_single_v8_Frechet_generalized_model
lp__,log_p__,log_g__,I,m,lam,gamma,beta,alpha,k,tau,delta
# Stepsize adaptation complete.
# eta = 1
0,-460.082,-2.03608,1.5127,0.995529,0.257531,2.70802,1.39048,1.366,1,0,0
0,-463.769,-4.29134,1.44897,0.967388,0.25166,2.64135,1.35326,1.43103,1,0,0
0,-458.35,-1.91579,1.50385,1.03338,0.265472,2.74403,1.40755,1.35663,1,0,0
0,-459.914,-1.95537,1.46426,1.07413,0.227731,2.69855,1.44039,1.38274,1,0,0
0,-461.839,-2.71823,1.4628,1.06899,0.232648,2.73076,1.35723,1.35831,1,0,0
0,-461.391,-4.17163,1.49707,1.03608,0.252857,2.72272,1.29476,1.39161,1,0,0
0,-456.74,-1.6854,1.47789,0.983067,0.251127,2.74116,1.5886,1.40072,1,0,0
0,-462.155,-2.39858,1.46112,0.981169,0.213684,2.62752,1.3941,1.39077,1,0,0
0,-459.463,-5.4834,1.52341,1.06966,0.3448,2.7688,1.53954,1.35817,1,0,0
0,-460.581,-4.56903,1.42334,1.01034,0.282059,2.46514,1.43409,1.35376,1,0,0
0,-459.206,-2.97479,1.47545,0.989793,0.34219,2.66031,1.38975,1.35205,1,0,0
0,-461.474,-2.24413,1.43905,0.932353,0.286658,2.62394,1.43296,1.38263,1,0,0
0,-462.371,-3.15382,1.46583,0.966521,0.29238,2.62658,1.31171,1.37642,1,0,0
0,-460.505,-3.30591,1.43897,0.92803,0.278905,2.66405,1.52251,1.41856,1,0,0
0,-459.937,-3.20842,1.43352,0.957431,0.237237,2.56267,1.58127,1.4041,1,0,0
0,-457.918,-2.47691,1.42722,1.081,0.255749,2.58376,1.53355,1.36599,1,0,0
0,-458.016,-0.651466,1.43834,1.02811,0.244966,2.652,1.46684,1.36258,1,0,0
0,-460.164,-4.2449,1.51241,1.05411,0.210189,2.58127,1.41198,1.38282,1,0,0
0,-459.551,-3.29314,1.44626,1.01967,0.290589,2.56899,1.68033,1.3358,1,0,0
0,-458.825,-4.11576,1.52549,1.02461,0.204683,2.7061,1.54583,1.39011,1,0,0
0,-465.108,-6.17015,1.49637,0.903232,0.312382,2.55465,1.52457,1.41577,1,0,0
0,-459.106,-0.889106,1.47645,0.971125,0.273863,2.71621,1.43698,1.34648,1,0,0
0,-458.718,-4.52178,1.51403,0.930861,0.292441,2.83188,1.4952,1.37988,1,0,0
0,-460.634,-2.23435,1.50938,0.981441,0.242249,2.68872,1.54555,1.32509,1,0,0
0,-457.937,-1.12763,1.46593,1.04702,0.232357,2.61811,1.47785,1.34837,1,0,0
0,-463.261,-3.1425,1.50023,0.989074,0.280104,2.52814,1.41186,1.34171,1,0,0
0,-460.697,-1.57881,1.50653,0.970909,0.274436,2.66836,1.49368,1.33774,1,0,0
0,-461.435,-2.44281,1.42306,1.07731,0.255044,2.72906,1.57916,1.36823,1,0,0
0,-462.443,-3.96596,1.42397,1.12761,0.264097,2.67926,1.4569,1.34469,1,0,0
0,-464.204,-3.82335,1.45258,1.09663,0.241172,2.77368,1.41066,1.32694,1,0,0
0,-456.613,-1.01406,1.46187,0.997558,0.29007,2.73788,1.58737,1.35525,1,0,0
0,-461.617,-4.64715,1.44978,0.932539,0.230198,2.70819,1.6242,1.30131,1,0,0
0,-457.342,-2.57375,1.46673,1.04987,0.297212,2.65007,1.46307,1.41566,1,0,0
0,-457.445,-1.06144,1.43003,1.02227,0.264005,2.64678,1.53524,1.38668,1,0,0
0,-458.478,-6.27255,1.41567,0.985953,0.230134,2.64172,1.81004,1.33944,1,0,0
0,-457.722,-1.95859,1.4567,1.02934,0.296391,2.59698,1.61125,1.38696,1,0,0
0,-459.04,-1.97654,1.44278,0.968252,0.254129,2.82137,1.46476,1.36341,1,0,0
0,-458.512,-1.50215,1.48702,1.01995,0.242485,2.70653,1.42748,1.39646,1,0,0
0,-458.725,-2.51566,1.46132,1.03495,0.286282,2.76115,1.34856,1.37552,1,0,0
0,-466.64,-6.12508,1.4812,1.02338,0.17812,2.76249,1.35192,1.35249,1,0,0
0,-458.942,-1.47191,1.45655,1.02566,0.25603,2.63323,1.47612,1.3186,1,0,0
0,-461.92,-3.07052,1.44532,0.930832,0.20713,2.69054,1.5153,1.38966,1,0,0
0,-458.954,-0.847985,1.47331,0.97631,0.229366,2.72793,1.4795,1.36309,1,0,0
0,-459.185,-4.37593,1.52025,0.997191,0.247352,2.60157,1.55451,1.42705,1,0,0
0,-457.205,-2.3629,1.47081,1.00653,0.239203,2.69652,1.62486,1.41274,1,0,0
0,-462.81,-2.60491,1.49318,0.910305,0.258054,2.71023,1.44857,1.3725,1,0,0
0,-458.89,-1.76663,1.49007,0.987894,0.301435,2.686,1.58536,1.33648,1,0,0
0,-460.101,-1.59884,1.44751,1.02372,0.240509,2.76913,1.45167,1.39157,1,0,0
0,-469.206,-5.57254,1.47466,1.12803,0.256455,2.85899,1.58391,1.35399,1,0,0
0,-457.041,-2.33582,1.45941,1.01127,0.208904,2.64714,1.64147,1.36237,1,0,0
0,-463.405,-3.78112,1.45082,0.963852,0.184589,2.65233,1.45494,1.353,1,0,0
0,-463.354,-2.72387,1.41028,1.02654,0.23045,2.77828,1.4918,1.35856,1,0,0
0,-460.309,-5.65393,1.45699,1.02233,0.174642,2.5554,1.53909,1.3459,1,0,0
0,-464.948,-5.87246,1.43748,1.0877,0.234689,2.66668,1.26835,1.33952,1,0,0
0,-460.658,-2.81516,1.41862,0.984033,0.277712,2.67421,1.39643,1.40482,1,0,0
0,-460.022,-2.56402,1.45295,0.923028,0.26053,2.6118,1.60905,1.38727,1,0,0
0,-458.479,-1.15648,1.4772,1.03562,0.247231,2.72261,1.41089,1.37666,1,0,0
0,-459.815,-2.41801,1.44931,1.02011,0.241134,2.84221,1.54344,1.34727,1,0,0
0,-462.67,-7.94256,1.37623,0.98297,0.304433,2.47271,1.47276,1.34773,1,0,0
0,-459.231,-1.87613,1.47189,0.93837,0.293231,2.70391,1.57658,1.34281,1,0,0
0,-461.009,-4.35341,1.4694,1.02069,0.229898,2.7256,1.57355,1.28826,1,0,0
0,-464.756,-3.30745,1.42854,0.966912,0.21951,2.65851,1.33943,1.35704,1,0,0
0,-457.412,-1.1661,1.45926,1.04108,0.250296,2.64482,1.49689,1.40013,1,0,0
0,-459.529,-1.6083,1.49514,0.954014,0.289314,2.67475,1.56813,1.35039,1,0,0
0,-462.138,-2.51192,1.4899,0.997504,0.259397,2.55747,1.48953,1.31862,1,0,0
0,-460.572,-1.9946,1.46034,1.05651,0.225118,2.69038,1.38488,1.36155,1,0,0
0,-457.994,-0.744004,1.47058,0.984691,0.267014,2.67343,1.45587,1.39365,1,0,0
0,-458.008,-2.4446,1.51824,1.00628,0.275103,2.77887,1.45349,1.36271,1,0,0
0,-460.747,-3.91868,1.41013,1.06014,0.295886,2.62561,1.64982,1.37835,1,0,0
0,-457.396,-3.53513,1.47802,1.05509,0.317837,2.68483,1.34228,1.38243,1,0,0
0,-460.106,-3.73183,1.45904,1.07335,0.278932,2.62211,1.6976,1.39625,1,0,0
0,-460.606,-2.32386,1.4578,0.957441,0.289219,2.73554,1.38966,1.33178,1,0,0
0,-457.122,-2.5398,1.48866,1.00929,0.334681,2.75377,1.49668,1.35434,1,0,0
0,-457.836,-0.364934,1.45048,1.00858,0.246364,2.70675,1.47467,1.37467,1,0,0
0,-458.376,-1.57788,1.44807,0.943118,0.277303,2.65995,1.61199,1.35989,1,0,0
0,-458.471,-0.873869,1.46225,1.01042,0.253388,2.60257,1.4291,1.38085,1,0,0
0,-460.589,-2.75624,1.47616,1.06866,0.21152,2.71105,1.46153,1.33515,1,0,0
0,-464.237,-5.01184,1.40727,0.908994,0.250616,2.78963,1.41651,1.37788,1,0,0
0,-461.888,-4.09717,1.51788,1.03243,0.200926,2.71214,1.41103,1.35351,1,0,0
0,-461.793,-2.81512,1.45296,1.03831,0.240118,2.85085,1.4921,1.34178,1,0,0
0,-465.193,-6.47209,1.55027,1.02017,0.271124,2.51344,1.38332,1.35531,1,0,0
0,-457.175,-1.61809,1.43782,1.02934,0.262886,2.56419,1.56692,1.37423,1,0,0
0,-460.44,-2.42047,1.43407,0.915341,0.257971,2.64169,1.57496,1.36759,1,0,0
0,-457.16,-1.87159,1.44083,0.999302,0.262038,2.7666,1.64696,1.36484,1,0,0
0,-465.996,-3.46154,1.50544,0.935304,0.23944,2.68056,1.35125,1.35327,1,0,0
0,-459.973,-1.14836,1.43467,0.995522,0.239449,2.65297,1.42044,1.34852,1,0,0
0,-459.244,-1.9805,1.48573,0.971662,0.224472,2.69033,1.50028,1.40423,1,0,0
0,-461.031,-2.87306,1.43857,0.985204,0.289321,2.58261,1.34484,1.37692,1,0,0
0,-457.185,-0.559015,1.47359,1.00778,0.260532,2.66482,1.57579,1.34405,1,0,0
0,-464.638,-2.79974,1.46132,0.915316,0.217788,2.62388,1.45577,1.3666,1,0,0
0,-459.249,-3.20895,1.45334,0.995355,0.227105,2.49627,1.54342,1.38433,1,0,0
0,-459.935,-3.02962,1.46951,1.01077,0.274113,2.55909,1.65023,1.32413,1,0,0
0,-457.328,-1.28842,1.48046,1.04537,0.237482,2.73772,1.5582,1.37622,1,0,0
0,-460.751,-3.30895,1.46826,1.03221,0.271206,2.5144,1.40767,1.32908,1,0,0
0,-461.711,-4.24175,1.39528,0.971558,0.277545,2.6732,1.47219,1.41515,1,0,0
0,-458.491,-1.7483,1.5067,1.01679,0.229368,2.63227,1.55239,1.35037,1,0,0
0,-461.702,-3.28008,1.43816,0.97661,0.297458,2.64692,1.31511,1.34916,1,0,0
0,-457.921,-2.12179,1.42048,0.952875,0.276477,2.69925,1.60062,1.35391,1,0,0
0,-457.697,-0.800678,1.45431,1.05267,0.250013,2.71542,1.51771,1.35141,1,0,0
0,-457.847,-1.18182,1.48661,0.982495,0.292483,2.69703,1.57995,1.34922,1,0,0
0,-456.97,-0.076523,1.46258,0.995358,0.269411,2.68984,1.49442,1.36798,1,0,0
0,-467.125,-4.28154,1.44554,0.891273,0.243305,2.55491,1.49006,1.34338,1,0,0
0,-458.518,-1.93923,1.50289,0.999502,0.244452,2.73403,1.4471,1.39691,1,0,0
0,-461.754,-4.76362,1.48651,1.04667,0.278533,2.7061,1.52857,1.28347,1,0,0
0,-461.381,-3.68287,1.40454,0.98758,0.259862,2.53468,1.41385,1.36093,1,0,0
0,-457.373,-1.17223,1.48471,1.06244,0.257763,2.63779,1.46387,1.35333,1,0,0
0,-457.957,-2.22876,1.45791,1.09984,0.249906,2.62335,1.55394,1.35158,1,0,0
0,-457.756,-3.3503,1.49601,1.0273,0.252846,2.83941,1.63377,1.36438,1,0,0
0,-460.413,-1.87052,1.43395,1.0238,0.223411,2.66788,1.45166,1.39503,1,0,0
0,-461.951,-5.48693,1.48489,1.07675,0.217405,2.62486,1.50696,1.29101,1,0,0
0,-460.041,-7.21031,1.4378,0.910562,0.300476,2.77143,1.78658,1.38015,1,0,0
0,-461.737,-2.12996,1.47718,0.963657,0.209704,2.72517,1.43271,1.36654,1,0,0
0,-459.369,-1.40128,1.43781,0.969007,0.289921,2.62083,1.4836,1.33955,1,0,0
0,-470.597,-6.12748,1.41893,1.04813,0.248931,2.79196,1.26949,1.3827,1,0,0
0,-461.856,-2.17363,1.41381,0.997827,0.234134,2.70073,1.40774,1.37144,1,0,0
0,-458.805,-2.92235,1.47952,0.983739,0.346657,2.6349,1.44349,1.38161,1,0,0
0,-459.144,-4.61022,1.48114,1.13621,0.30467,2.69579,1.45894,1.38988,1,0,0
0,-461.588,-3.12051,1.53905,0.991052,0.240683,2.67431,1.44665,1.36148,1,0,0
0,-459.785,-1.74064,1.50138,0.988722,0.224899,2.67585,1.52874,1.33779,1,0,0
0,-470.688,-7.96965,1.40137,0.911691,0.234869,2.51856,1.34932,1.39946,1,0,0
0,-460.025,-2.25491,1.45639,1.01464,0.256902,2.80835,1.40566,1.33581,1,0,0
0,-458.384,-2.86139,1.44398,0.973239,0.338968,2.69601,1.58948,1.38175,1,0,0
0,-457.75,-3.4237,1.50127,1.03593,0.264117,2.68326,1.5416,1.42943,1,0,0
0,-459.98,-2.37284,1.47054,0.929745,0.263677,2.63973,1.55016,1.40626,1,0,0
0,-458.981,-3.95418,1.47343,1.03622,0.331619,2.61621,1.3332,1.35172,1,0,0
0,-459.44,-5.33986,1.44534,0.977217,0.219953,2.52326,1.65224,1.41628,1,0,0
0,-459.581,-0.838388,1.44577,0.955433,0.253805,2.69483,1.46585,1.34924,1,0,0
0,-461.091,-1.96394,1.42735,0.988666,0.236163,2.59599,1.40149,1.36456,1,0,0
0,-458.288,-4.49992,1.44564,1.08308,0.263309,2.51782,1.57515,1.40692,1,0,0
0,-463.801,-2.26192,1.46829,0.952266,0.221085,2.66952,1.39301,1.34026,1,0,0
0,-457.463,-1.69465,1.44396,1.0453,0.301001,2.73351,1.5437,1.3435,1,0,0
0,-463.122,-2.97397,1.40277,0.98634,0.226237,2.72253,1.42632,1.36415,1,0,0
0,-462.639,-5.42757,1.49383,1.09545,0.187995,2.71542,1.50307,1.38819,1,0,0
0,-459.54,-2.39794,1.44771,1.05095,0.267589,2.67778,1.36481,1.33009,1,0,0
0,-464.126,-5.91831,1.53046,0.99635,0.351192,2.54827,1.55873,1.36292,1,0,0
0,-456.903,-2.06657,1.45662,1.03497,0.333278,2.66395,1.45375,1.35681,1,0,0
0,-461.824,-4.88658,1.40258,0.976083,0.282127,2.72152,1.39807,1.30728,1,0,0
0,-456.913,-1.22949,1.45153,0.980298,0.249282,2.76295,1.59227,1.35237,1,0,0
0,-465.625,-4.92728,1.49947,0.954076,0.202308,2.50965,1.47598,1.35159,1,0,0
0,-457.184,-2.53374,1.51834,1.04658,0.295327,2.701,1.48476,1.37983,1,0,0
0,-465.526,-5.10801,1.50803,1.00386,0.294666,2.51602,1.49087,1.30708,1,0,0
0,-461.487,-2.67677,1.47192,1.0986,0.231314,2.7527,1.47177,1.35442,1,0,0
0,-457.303,-0.753624,1.46479,1.03416,0.257966,2.6964,1.46824,1.39121,1,0,0
0,-458.109,-2.77737,1.49423,1.05867,0.307077,2.57354,1.55673,1.37382,1,0,0
0,-456.938,-2.24931,1.46056,1.02549,0.225168,2.66761,1.67468,1.34871,1,0,0
0,-467.871,-5.76157,1.43733,0.944539,0.20967,2.52568,1.38436,1.32106,1,0,0
0,-456.992,-0.374013,1.46151,1.01148,0.268324,2.72398,1.50098,1.34711,1,0,0
0,-457.783,-1.43825,1.43572,1.00569,0.276714,2.69565,1.53759,1.32518,1,0,0
0,-466.325,-3.76508,1.47803,0.922229,0.284819,2.65735,1.36267,1.32505,1,0,0
0,-461.026,-1.96572,1.5131,0.985339,0.241026,2.70363,1.44073,1.34225,1,0,0
0,-459.749,-2.74761,1.45202,0.959566,0.330271,2.60941,1.44687,1.38676,1,0,0
0,-462.824,-2.82814,1.47055,0.930392,0.226937,2.68018,1.53304,1.31925,1,0,0
0,-460.539,-2.89389,1.4347,0.925341,0.294011,2.74164,1.43598,1.34292,1,0,0
0,-459.73,-0.839326,1.46933,0.949139,0.24831,2.67999,1.47027,1.37749,1,0,0
0,-460.477,-2.92045,1.42456,1.05941,0.283416,2.69765,1.64633,1.38452,1,0,0
0,-459.161,-2.676,1.48002,0.971173,0.280083,2.77774,1.37936,1.39496,1,0,0
0,-460.497,-1.57197,1.43094,0.97132,0.24334,2.68241,1.43485,1.39212,1,0,0
0,-459.23,-4.37997,1.51251,1.03803,0.251273,2.75892,1.43819,1.42628,1,0,0
0,-461.489,-3.40804,1.43888,1.0947,0.246941,2.66615,1.34993,1.35872,1,0,0
0,-466.41,-4.86355,1.46404,0.913472,0.297491,2.49921,1.53891,1.33861,1,0,0
0,-461.304,-4.83882,1.40744,0.999385,0.287482,2.60744,1.43959,1.2996,1,0,0
0,-457.711,-3.09927,1.48701,1.00019,0.21828,2.66308,1.60256,1.41487,1,0,0
0,-461.965,-2.9334,1.48713,1.01482,0.223628,2.73657,1.34294,1.38023,1,0,0
0,-458.043,-4.781,1.46922,0.953507,0.266671,2.73359,1.74208,1.41226,1,0,0
0,-458.9,-3.0326,1.47359,1.01355,0.240241,2.57007,1.49427,1.42387,1,0,0
0,-460.003,-2.69788,1.46189,1.04102,0.220908,2.55777,1.39613,1.35494,1,0,0
0,-462.35,-3.882,1.46195,0.921048,0.290656,2.56071,1.6576,1.35576,1,0,0
0,-458.722,-1.87306,1.43974,0.976938,0.297756,2.72615,1.38724,1.36206,1,0,0
0,-463.111,-3.75323,1.46109,1.01578,0.212607,2.6969,1.40809,1.30468,1,0,0
0,-458.51,-1.81585,1.40792,1.02442,0.270731,2.69976,1.52554,1.35866,1,0,0
0,-461.597,-5.2178,1.40517,1.02447,0.247987,2.75107,1.74833,1.35155,1,0,0
0,-460.352,-1.39304,1.44165,0.946599,0.25562,2.70758,1.43228,1.37921,1,0,0
